"","Observed.score","Pvalue","Adjusted.Pvalue","FDR"
"GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_DN",0.251718124182507,0.04,0.206932215234102,0.453676796660927
"GSE8835_HEALTHY_VS_CLL_CD4_TCELL_UP",0.253502977622271,0.04,0.206932215234102,0.460009938317078
"GSE8835_HEALTHY_VS_CLL_CD8_TCELL_DN",0.282141373387629,0.04,0.206932215234102,0.385072382877515
"GSE2585_CTEC_VS_MTEC_THYMUS_UP",0.265117480755589,0.04,0.206932215234102,0.408773471350838
"GSE2585_CTEC_VS_THYMIC_DC_UP",-0.251600786248955,0.04,0.206932215234102,0.962523344238738
"GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_3H_IFNG_STIM_DN",-0.259677374824631,0.04,0.206932215234102,0.958862299741458
"GSE3720_LPS_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_DN",0.268406285054053,0.04,0.206932215234102,0.424645101638676
"GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_LPS_STIM_DN",0.260278102798521,0.04,0.206932215234102,0.429354916512789
"GSE3039_ALPHABETA_CD8_TCELL_VS_B2_BCELL_DN",0.277946978116309,0.04,0.206932215234102,0.375621233028805
"GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_UP",0.267611210145032,0.04,0.206932215234102,0.412701442302833
"GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY3_UP",0.256290613761116,0.04,0.206932215234102,0.466411752093333
"GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP",0.256193891612908,0.04,0.206932215234102,0.448285334438005
"GSE3920_UNTREATED_VS_IFNA_TREATED_FIBROBLAST_DN",0.245282352689292,0.04,0.206932215234102,0.44793441370858
"GSE3920_IFNA_VS_IFNB_TREATED_ENDOTHELIAL_CELL_DN",0.255871654024188,0.04,0.206932215234102,0.429330176232523
"GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN",0.256828193492781,0.04,0.206932215234102,0.447889199466667
"GSE6259_33D1_POS_DC_VS_BCELL_UP",-0.251122685870127,0.04,0.206932215234102,0.967525469993858
"GSE6259_DEC205_POS_DC_VS_BCELL_UP",-0.290092627100756,0.04,0.206932215234102,0.883015379572442
"GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGM_BCELL_DN",0.293479605928643,0.04,0.206932215234102,0.429433184706961
"GSE7768_OVA_WITH_LPS_VS_OVA_WITH_MPL_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_DN",0.269469059506684,0.04,0.206932215234102,0.423186423518567
"GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN",0.259915804911034,0.04,0.206932215234102,0.438948272830969
"GSE4590_LARGE_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP",0.253820208383839,0.04,0.206932215234102,0.466847111264203
"GSE6674_ANTI_IGM_VS_CPG_STIM_BCELL_UP",0.245653377474954,0.04,0.206932215234102,0.49501738037263
"GSE6674_CPG_VS_CPG_AND_ANTI_IGM_STIM_BCELL_UP",0.26998885188922,0.04,0.206932215234102,0.409447838788381
"GSE7831_UNSTIM_VS_CPG_STIM_PDC_4H_UP",0.26616617992358,0.04,0.206932215234102,0.409728065253724
"GSE5503_LIVER_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_DN",0.256571859524296,0.04,0.206932215234102,0.426348943340372
"GSE10500_ARTHRITIC_SYNOVIAL_FLUID_VS_HEALTHY_MACROPHAGE_DN",0.261368948318313,0.04,0.206932215234102,0.436182548458857
"GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_8D_CULTURE_DN",-0.26923039225564,0.04,0.206932215234102,0.92735675978215
"GSE14415_ACT_VS_CTRL_NATURAL_TREG_DN",0.255243550867194,0.04,0.206932215234102,0.516846605477968
"GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP",0.271812485978417,0.04,0.206932215234102,0.38822220353615
"GSE12392_IFNAR_KO_VS_IFNB_KO_CD8_NEG_SPLEEN_DC_DN",0.253686219377384,0.04,0.206932215234102,0.470586165422169
"GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_DN",0.253625229244314,0.04,0.206932215234102,0.414975670620403
"GSE18281_MEDULLARY_THYMOCYTE_VS_WHOLE_MEDULLA_THYMUS_DN",0.253801519048091,0.04,0.206932215234102,0.444593986407524
"GSE19923_E2A_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN",-0.248294773974224,0.04,0.206932215234102,0.933643569970868
"GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_DN",-0.247811947391344,0.04,0.206932215234102,0.998617259030978
"GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_UP",0.248942363400077,0.04,0.206932215234102,0.478082101149014
"GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_DN",0.236373278196657,0.04,0.206932215234102,0.511711933079463
"GSE22229_RENAL_TRANSPLANT_IMMUNOSUPP_THERAPY_VS_HEALTHY_PBMC_UP",0.239746789289701,0.04,0.206932215234102,0.520931260813675
"GSE21927_SPLEEN_VS_C26GM_TUMOR_MONOCYTE_BALBC_UP",0.273191390530644,0.04,0.206932215234102,0.419835071183508
"GSE21927_SPLEEN_VS_4T1_TUMOR_MONOCYTE_BALBC_UP",0.241211084184824,0.04,0.206932215234102,0.526548092042418
"GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_DN",0.261432927806718,0.04,0.206932215234102,0.447204355713999
"GSE22935_WT_VS_MYD88_KO_MACROPHAGE_UP",0.249299885080222,0.04,0.206932215234102,0.511702440133675
"GSE22589_HEALTHY_VS_HIV_AND_SIV_INFECTED_DC_DN",0.242793425981878,0.04,0.206932215234102,0.504137328307149
"GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN",0.259506738992795,0.04,0.206932215234102,0.444313773709436
"GSE23925_DARK_ZONE_VS_NAIVE_BCELL_DN",0.256177673400157,0.04,0.206932215234102,0.440250707746923
"GSE16385_ROSIGLITAZONE_IL4_VS_IL4_ALONE_STIM_MACROPHAGE_12H_UP",0.246446699500743,0.04,0.206932215234102,0.490802506534386
"GSE22611_MUTANT_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_6H_UP",-0.265643286515923,0.04,0.206932215234102,0.915669281061246
"GSE25677_MPL_VS_MPL_AND_R848_STIM_BCELL_UP",0.28039690921286,0.04,0.206932215234102,0.400166509754579
"GSE27896_HDAC6_KO_VS_WT_TREG_DN",0.254861949364152,0.04,0.206932215234102,0.446579656162699
"GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_UP",0.248125014377599,0.04,0.206932215234102,0.494122800658086
"GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_UP",0.259104416989841,0.04,0.206932215234102,0.405381641727606
"GSE28726_NAIVE_VS_ACTIVATED_CD4_TCELL_DN",0.247757404841143,0.04,0.206932215234102,0.452195081165777
"GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN",0.258049841550882,0.04,0.206932215234102,0.445634380858373
"GSE26351_WNT_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_DN",0.268279219623748,0.04,0.206932215234102,0.406640776336684
"GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_DN",0.25542021175804,0.04,0.206932215234102,0.459358091904908
"GSE27859_MACROPHAGE_VS_CD11C_INT_F480_HI_MACROPHAGE_DN",-0.27633404409697,0.04,0.206932215234102,0.946603437560544
"GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_DN",0.255859240352881,0.04,0.206932215234102,0.453760052504065
"GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_DN",0.288069819932368,0.04,0.206932215234102,0.337120079841219
"GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_17H_UP",0.254152754741082,0.04,0.206932215234102,0.450081313864001
"GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TCONV_DN",0.247327690712398,0.04,0.206932215234102,0.492440132811426
"GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_TREG_CD4_TCELL_UP",0.261437843241512,0.04,0.206932215234102,0.466146724441379
"GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_LN_UP",0.266361380192303,0.04,0.206932215234102,0.400869177741686
"GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_LN_UP",0.243238782114671,0.04,0.206932215234102,0.5092976502146
"GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_DN",0.253183242206628,0.04,0.206932215234102,0.444008458250477
"GSE36527_CD69_NEG_VS_POS_TREG_CD62L_LOS_KLRG1_NEG_UP",0.275164599932322,0.04,0.206932215234102,0.393978093976212
"GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_DN",0.264258940452442,0.04,0.206932215234102,0.42044798339974
"GSE40666_UNTREATED_VS_IFNA_STIM_EFFECTOR_CD8_TCELL_90MIN_DN",0.257555236003675,0.04,0.206932215234102,0.445662786902545
"GSE20727_CTRL_VS_ROS_INHIBITOR_TREATED_DC_DN",0.248304980834217,0.04,0.206932215234102,0.496579656569453
"GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_DN",0.259263226641944,0.04,0.206932215234102,0.449207479520427
"GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP",0.256075315165508,0.04,0.206932215234102,0.467688114559683
"GSE11961_PLASMA_CELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP",0.249117485668461,0.04,0.206932215234102,0.460096988992868
"GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN",-0.275192997364078,0.04,0.206932215234102,0.939614469993394
"GSE41867_NAIVE_VS_DAY30_LCMV_CLONE13_EXHAUSTED_CD8_TCELL_DN",0.259550731683961,0.04,0.206932215234102,0.422524286920822
"GSE28408_LY6G_POS_VS_NEG_DC_DN",0.268920257238821,0.04,0.206932215234102,0.398185982001525
"GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_DN",0.266466474773044,0.04,0.206932215234102,0.426024570773326
"GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_UP",-0.272015066777879,0.04,0.206932215234102,0.923948537069328
"GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_UP",0.25179820892677,0.04,0.206932215234102,0.459960780160732
"GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4MID_SORTED_BCELL_DN",-0.280038984928751,0.04,0.206932215234102,0.922000933769549
"GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP",0.250211603564966,0.04,0.206932215234102,0.450030698240581
"GSE41176_WT_VS_TAK1_KO_UNSTIM_BCELL_DN",-0.260319023251008,0.04,0.206932215234102,0.995500767260986
"GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_UP",0.253626441160293,0.04,0.206932215234102,0.461913605244463
"GSE45365_HEALTHY_VS_MCMV_INFECTION_BCELL_IFNAR_KO_UP",0.267212836643125,0.04,0.206932215234102,0.397829692920225
"GSE18804_SPLEEN_MACROPHAGE_VS_TUMORAL_MACROPHAGE_UP",0.279117901631537,0.04,0.206932215234102,0.419554712662301
"KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_DN",0.251915947304942,0.05,0.22891156462585,0.495058288052206
"GSE10325_CD4_TCELL_VS_MYELOID_DN",0.235794719643878,0.05,0.22891156462585,0.493275305083911
"GSE11924_TH1_VS_TH17_CD4_TCELL_DN",0.240123456537794,0.05,0.22891156462585,0.543040354991642
"GSE12366_PLASMA_CELL_VS_NAIVE_BCELL_UP",0.245930227523664,0.05,0.22891156462585,0.498490685180209
"GSE13484_12H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP",0.241060180138075,0.05,0.22891156462585,0.503638229236461
"GSE14308_NAIVE_CD4_TCELL_VS_NATURAL_TREG_UP",0.257640442842699,0.05,0.22891156462585,0.447969845940051
"GSE1432_6H_VS_24H_IFNG_MICROGLIA_UP",0.255505428436527,0.05,0.22891156462585,0.484830559657534
"GSE1460_INTRATHYMIC_T_PROGENITOR_VS_DP_THYMOCYTE_UP",0.24018476484776,0.05,0.22891156462585,0.516626535682734
"GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP",0.243063480268491,0.05,0.22891156462585,0.494519762976459
"GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN",0.268894388380162,0.05,0.22891156462585,0.436854536274473
"GSE15215_CD2_POS_VS_NEG_PDC_DN",0.252642201377227,0.05,0.22891156462585,0.479172531386988
"GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN",0.277439676550771,0.05,0.22891156462585,0.378117552567922
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_UP",-0.265390405763043,0.05,0.22891156462585,0.917940624885107
"GSE15930_STIM_VS_STIM_AND_IFNAB_48H_CD8_T_CELL_UP",0.245745106649868,0.05,0.22891156462585,0.501924760635422
"GSE16522_ANTI_CD3CD28_STIM_VS_UNSTIM_MEMORY_CD8_TCELL_UP",0.268172224725961,0.05,0.22891156462585,0.419869050062065
"GSE17580_TREG_VS_TEFF_S_MANSONI_INF_DN",0.248317270439841,0.05,0.22891156462585,0.523996877201794
"GSE17721_CTRL_VS_POLYIC_12H_BMDM_UP",0.266313775923929,0.05,0.22891156462585,0.377055870822799
"GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDM_UP",0.238243846595129,0.05,0.22891156462585,0.528338175913524
"GSE17721_LPS_VS_POLYIC_12H_BMDM_DN",0.259250470560175,0.05,0.22891156462585,0.45986864974205
"GSE17721_POLYIC_VS_PAM3CSK4_6H_BMDM_DN",0.24484790490092,0.05,0.22891156462585,0.464281024126367
"GSE17721_PAM3CSK4_VS_CPG_6H_BMDM_UP",0.267475704342359,0.05,0.22891156462585,0.402861504850786
"GSE17721_LPS_VS_PAM3CSK4_12H_BMDM_DN",0.259288019385707,0.05,0.22891156462585,0.448627381794574
"GSE17721_PAM3CSK4_VS_GADIQUIMOD_6H_BMDM_DN",0.243040020323066,0.05,0.22891156462585,0.474557055628607
"GSE17721_POLYIC_VS_GARDIQUIMOD_8H_BMDM_DN",0.264988574347708,0.05,0.22891156462585,0.447019604448047
"GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDM_UP",0.23924189178469,0.05,0.22891156462585,0.501688883437202
"GSE17721_0.5H_VS_24H_POLYIC_BMDM_DN",0.225768815009569,0.05,0.22891156462585,0.569908976423201
"GSE17974_0H_VS_1H_IN_VITRO_ACT_CD4_TCELL_DN",0.250276601558681,0.05,0.22891156462585,0.517283437328038
"GSE20366_CD103_POS_VS_NEG_TREG_KLRG1NEG_UP",0.263755849911722,0.05,0.22891156462585,0.437341369968009
"GSE22886_IGM_MEMORY_BCELL_VS_BM_PLASMA_CELL_DN",0.244147157613027,0.05,0.22891156462585,0.447126834496427
"GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH1_DN",0.255249768885881,0.05,0.22891156462585,0.472986828693691
"GSE24142_DN2_VS_DN3_THYMOCYTE_ADULT_DN",0.259528210833983,0.05,0.22891156462585,0.427932726683749
"GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_DN",0.272153896548733,0.05,0.22891156462585,0.414587480095969
"GSE24634_TEFF_VS_TCONV_DAY10_IN_CULTURE_DN",0.252074436051205,0.05,0.22891156462585,0.486851680244419
"GSE27786_LIN_NEG_VS_CD4_TCELL_UP",0.265487742878806,0.05,0.22891156462585,0.426130356723647
"GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_DN",-0.271409027741546,0.05,0.22891156462585,0.916685834879109
"GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_DN",0.251997864208152,0.05,0.22891156462585,0.503538841414784
"GSE30083_SP1_VS_SP3_THYMOCYTE_UP",0.236615358289179,0.05,0.22891156462585,0.523123248694858
"GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_DN",0.246605087368658,0.05,0.22891156462585,0.485089174090427
"GSE30962_ACUTE_VS_CHRONIC_LCMV_SECONDARY_INF_CD8_TCELL_UP",0.256463578526915,0.05,0.22891156462585,0.446825309594434
"GSE32423_IL7_VS_IL4_MEMORY_CD8_TCELL_DN",0.259343134884704,0.05,0.22891156462585,0.471600761920971
"GSE32423_IL7_VS_IL7_IL4_NAIVE_CD8_TCELL_DN",0.260180354904475,0.05,0.22891156462585,0.422789497059915
"GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_DN",0.250893591701064,0.05,0.22891156462585,0.472336469352216
"GSE360_DC_VS_MAC_M_TUBERCULOSIS_DN",0.262286853861827,0.05,0.22891156462585,0.413475514419227
"GSE360_L_DONOVANI_VS_L_MAJOR_DC_UP",-0.258634903917981,0.05,0.22891156462585,0.935491255797484
"GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_MAC_UP",0.273863390177301,0.05,0.22891156462585,0.402149479156714
"GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_MAC_UP",0.259843154206975,0.05,0.22891156462585,0.469397426703284
"GSE37416_CTRL_VS_0H_F_TULARENSIS_LVS_NEUTROPHIL_DN",-0.245748938785678,0.05,0.22891156462585,0.994340302280839
"GSE3982_MEMORY_CD4_TCELL_VS_TH1_UP",0.259252845628849,0.05,0.22891156462585,0.448358373139119
"GSE3982_DC_VS_NKCELL_DN",0.250926250137285,0.05,0.22891156462585,0.467403458523901
"GSE3982_MAC_VS_CENT_MEMORY_CD4_TCELL_UP",0.252925885438695,0.05,0.22891156462585,0.469171853011976
"GSE3982_BASOPHIL_VS_NKCELL_DN",0.240205652523175,0.05,0.22891156462585,0.508746728022208
"GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH2_UP",-0.253036931865472,0.05,0.22891156462585,0.925422679368891
"GSE3982_CENT_MEMORY_CD4_TCELL_VS_NKCELL_DN",-0.27432110898438,0.05,0.22891156462585,0.960667156274514
"GSE39820_CTRL_VS_TGFBETA1_IL6_CD4_TCELL_DN",0.244040218789682,0.05,0.22891156462585,0.466961645518303
"GSE7852_TREG_VS_TCONV_FAT_UP",0.236746727201603,0.05,0.22891156462585,0.50217669190181
"GSE8384_CTRL_VS_B_ABORTUS_4H_MAC_CELL_LINE_UP",-0.263724569385252,0.05,0.22891156462585,0.907542448051671
"GSE9037_WT_VS_IRAK4_KO_LPS_1H_STIM_BMDM_UP",0.242427133095549,0.05,0.22891156462585,0.460361664718658
"GSE9650_NAIVE_VS_EXHAUSTED_CD8_TCELL_DN",0.253033592027264,0.05,0.22891156462585,0.461610726392512
"GSE411_UNSTIM_VS_100MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN",0.253403795176742,0.05,0.22891156462585,0.497990932706196
"GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_UP",0.238068013264823,0.05,0.22891156462585,0.476455081066301
"GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_48H_DN",-0.256766660453334,0.05,0.22891156462585,0.960835973964526
"GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP",0.258356829625157,0.05,0.22891156462585,0.427673205131172
"GSE22601_DOUBLE_NEGATIVE_VS_IMMATURE_CD4_SP_THYMOCYTE_UP",0.250529595971766,0.05,0.22891156462585,0.52671670431096
"GSE2585_THYMIC_DC_VS_THYMIC_MACROPHAGE_UP",-0.258040632113674,0.05,0.22891156462585,0.921221295613248
"GSE3720_UNSTIM_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_UP",0.26753420156296,0.05,0.22891156462585,0.462013938811815
"GSE3720_UNSTIM_VS_LPS_STIM_VD1_GAMMADELTA_TCELL_UP",0.253565969429714,0.05,0.22891156462585,0.491614028472905
"GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_UP",0.242155210930178,0.05,0.22891156462585,0.551396082909919
"GSE3039_NKT_CELL_VS_ALPHABETA_CD8_TCELL_DN",0.261079541416602,0.05,0.22891156462585,0.423040917843431
"GSE3039_NKT_CELL_VS_B1_BCELL_UP",-0.241585196764611,0.05,0.22891156462585,0.988205709020406
"GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_DN",0.243207363940092,0.05,0.22891156462585,0.503328445675324
"GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_DN",-0.278328026226263,0.05,0.22891156462585,0.927250025062015
"GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_UP",0.261983086419224,0.05,0.22891156462585,0.427524387355906
"GSE5099_MONOCYTE_VS_CLASSICAL_M1_MACROPHAGE_DN",0.239910056005526,0.05,0.22891156462585,0.546922906000867
"GSE5589_UNSTIM_VS_180MIN_LPS_AND_IL10_STIM_MACROPHAGE_UP",0.237583982816724,0.05,0.22891156462585,0.505372578824011
"GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN",0.278390476137247,0.05,0.22891156462585,0.45128669488178
"GSE6259_33D1_POS_VS_DEC205_POS_SPLENIC_DC_UP",0.256735705048053,0.05,0.22891156462585,0.472279388986093
"GSE7831_CPG_VS_INFLUENZA_STIM_PDC_1H_UP",0.243034653635161,0.05,0.22891156462585,0.492591851030102
"GSE7568_CTRL_VS_3H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_UP",-0.264789345317739,0.05,0.22891156462585,0.969331027920999
"GSE12505_WT_VS_E2-2_HET_PDC_DN",0.258238588140405,0.05,0.22891156462585,0.471762919974985
"GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_12H_UP",-0.283291971056957,0.05,0.22891156462585,0.919874140507181
"GSE15330_WT_VS_IKAROS_KO_GRANULOCYTE_MONOCYTE_PROGENITOR_DN",0.2384453989738,0.05,0.22891156462585,0.544357464572786
"GSE15330_WT_VS_IKAROS_KO_HSC_DN",0.260570298357642,0.05,0.22891156462585,0.398395988181875
"GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_DN",0.255000889230866,0.05,0.22891156462585,0.488919714125705
"GSE15735_2H_VS_12H_HDAC_INHIBITOR_TREATED_CD4_TCELL_UP",-0.240271654932164,0.05,0.22891156462585,0.988047621400982
"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP",0.250716362877079,0.05,0.22891156462585,0.453293129001233
"GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP",0.239999471345865,0.05,0.22891156462585,0.484651072903356
"GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN",0.2450874277552,0.05,0.22891156462585,0.472341645170536
"GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_UP",-0.255168194282152,0.05,0.22891156462585,0.921304478040071
"GSE20754_WT_VS_TCF1_KO_MEMORY_CD8_TCELL_DN",-0.246927768943692,0.05,0.22891156462585,0.995660620932128
"GSE23695_CD57_POS_VS_NEG_NK_CELL_UP",0.252968957474649,0.05,0.22891156462585,0.425107947363493
"GSE24210_TCONV_VS_TREG_UP",0.25219263516426,0.05,0.22891156462585,0.424816666511955
"GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP",-0.238538091345584,0.05,0.22891156462585,1
"GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_IFNG_TNF_TREATED_MACROPHAGE_DN",0.254483141062672,0.05,0.22891156462585,0.471126663563178
"GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_UP",0.238436903052105,0.05,0.22891156462585,0.556675435898994
"GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_DN",0.249107596495848,0.05,0.22891156462585,0.471839616456148
"GSE24972_WT_VS_IRF8_KO_MARGINAL_ZONE_SPLEEN_BCELL_UP",0.237175063196311,0.05,0.22891156462585,0.49758897102082
"GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_MACROPHAGE_UP",0.240687810104522,0.05,0.22891156462585,0.519747213670872
"GSE26290_WT_VS_PDK1_KO_ANTI_CD3_AND_IL2_STIM_CD8_TCELL_UP",0.254745642015822,0.05,0.22891156462585,0.43017713932746
"GSE27670_CTRL_VS_BLIMP1_TRANSDUCED_GC_BCELL_DN",0.247540122433844,0.05,0.22891156462585,0.494489410730536
"GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP",0.235973968229661,0.05,0.22891156462585,0.494079277637562
"GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_DN",0.23941067590936,0.05,0.22891156462585,0.502164174650369
"GSE28726_ACT_CD4_TCELL_VS_ACT_NKTCELL_DN",0.246538081943012,0.05,0.22891156462585,0.482507010653889
"GSE24574_BCL6_HIGH_TFH_VS_TFH_CD4_TCELL_DN",0.248268692872699,0.05,0.22891156462585,0.494265287707266
"GSE29949_CD8_POS_DC_SPLEEN_VS_MONOCYTE_BONE_MARROW_DN",0.238403308308453,0.05,0.22891156462585,0.506685941496354
"GSE26351_WNT_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP",-0.243886558487364,0.05,0.22891156462585,0.991147681806674
"GSE29164_DAY3_VS_DAY7_CD8_TCELL_TREATED_MELANOMA_UP",-0.255951088262308,0.05,0.22891156462585,0.920766258065272
"GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY7_DN",-0.251498517235224,0.05,0.22891156462585,0.965182560701855
"GSE23568_CTRL_TRANSDUCED_VS_WT_CD8_TCELL_DN",-0.248191596678489,0.05,0.22891156462585,0.997788897729744
"GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_DN",0.249850324554741,0.05,0.22891156462585,0.48664596070574
"GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TCONV_UP",0.266779981371794,0.05,0.22891156462585,0.412464654479154
"GSE37301_LYMPHOID_PRIMED_MPP_VS_RAG2_KO_NK_CELL_DN",-0.242131747142037,0.05,0.22891156462585,0.98817801913924
"GSE37301_HEMATOPOIETIC_STEM_CELL_VS_CD4_TCELL_UP",0.253211197926426,0.05,0.22891156462585,0.471441425373154
"GSE36095_WT_VS_HDAC9_KO_TREG_DN",-0.291454565644822,0.05,0.22891156462585,0.922688373527669
"GSE37534_PIOGLITAZONE_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_UP",0.263852314744977,0.05,0.22891156462585,0.421510884767166
"GSE36527_CD62L_HIGH_VS_CD62L_LOW_TREG_CD69_NEG_KLRG1_NEG_UP",0.253508044951512,0.05,0.22891156462585,0.447083732292863
