"","Observed.score","Pvalue","Adjusted.Pvalue","FDR"
"GSE1112_OT1_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN",0.200378088772892,0.01,0.0494989414255469,NA
"GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_DERIVED_MACROPHAGE_UP",-0.349298342231183,0.01,0.0494989414255469,NA
"GSE2124_CTRL_VS_LYMPHOTOXIN_BETA_TREATED_MLN_DN",0.183531437439566,0.01,0.0494989414255469,NA
"GSE2405_HEAT_KILLED_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_DN",0.145844860778045,0.01,0.0494989414255469,NA
"GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_UP",0.218618328291649,0.01,0.0494989414255469,NA
"GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP",-0.334801010888497,0.01,0.0494989414255469,NA
"GSE22601_DOUBLE_NEGATIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP",0.185563811036823,0.01,0.0494989414255469,NA
"GSE22601_DOUBLE_NEGATIVE_VS_IMMATURE_CD4_SP_THYMOCYTE_DN",0.186724850673441,0.01,0.0494989414255469,NA
"GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN",-0.355386478078267,0.01,0.0494989414255469,NA
"GSE8835_HEALTHY_VS_CLL_CD4_TCELL_UP",0.190462824500515,0.01,0.0494989414255469,NA
"GSE2585_THYMIC_MACROPHAGE_VS_MTEC_DN",0.16950198271747,0.01,0.0494989414255469,NA
"GSE3720_LPS_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_UP",0.226265629937642,0.01,0.0494989414255469,NA
"GSE3039_NKT_CELL_VS_B2_BCELL_UP",0.202760952236016,0.01,0.0494989414255469,NA
"GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_UP",0.179666974578209,0.01,0.0494989414255469,NA
"GSE4984_GALECTIN1_VS_VEHICLE_CTRL_TREATED_DC_DN",0.206083769350379,0.01,0.0494989414255469,NA
"GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_24H_DN",0.202294034228348,0.01,0.0494989414255469,NA
"GSE5679_RARA_AGONIST_AM580_VS_AM580_AND_ROSIGLITAZONE_TREATED_DC_UP",0.174582498823863,0.01,0.0494989414255469,NA
"GSE5099_DAY3_VS_DAY7_MCSF_TREATED_MACROPHAGE_UP",-0.385301557502325,0.01,0.0494989414255469,NA
"GSE5099_CLASSICAL_M1_VS_ALTERNATIVE_M2_MACROPHAGE_DN",0.182014730878755,0.01,0.0494989414255469,NA
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP",0.207623152340902,0.01,0.0494989414255469,NA
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_DN",0.181451038587913,0.01,0.0494989414255469,NA
"GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_45MIN_DN",-0.339720738214248,0.01,0.0494989414255469,NA
"GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP",0.164392368599745,0.01,0.0494989414255469,NA
"GSE5589_WT_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN",-0.404206495374185,0.01,0.0494989414255469,NA
"GSE3920_UNTREATED_VS_IFNB_TREATED_ENDOTHELIAL_CELL_UP",0.159579642108439,0.01,0.0494989414255469,NA
"GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_DN",-0.363086308753923,0.01,0.0494989414255469,NA
"GSE6875_WT_VS_FOXP3_KO_TREG_DN",0.196392924630769,0.01,0.0494989414255469,NA
"GSE7509_UNSTIM_VS_FCGRIIB_STIM_DC_UP",-0.351222291799661,0.01,0.0494989414255469,NA
"GSE7509_UNSTIM_VS_FCGRIIB_STIM_DC_DN",0.19025015930905,0.01,0.0494989414255469,NA
"GSE7768_OVA_ALONE_VS_OVA_WITH_LPS_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_UP",0.220649823353134,0.01,0.0494989414255469,NA
"GSE4590_SMALL_VS_VPREB_POS_LARGE_PRE_BCELL_UP",0.198395113963872,0.01,0.0494989414255469,NA
"GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_UP",0.204829311006646,0.01,0.0494989414255469,NA
"GSE7831_UNSTIM_VS_CPG_STIM_PDC_1H_UP",-0.371410301314059,0.01,0.0494989414255469,NA
"GSE5503_MLN_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP",0.181553028633207,0.01,0.0494989414255469,NA
"GSE10240_CTRL_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN",-0.365181928162788,0.01,0.0494989414255469,NA
"GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN",0.191448577720594,0.01,0.0494989414255469,NA
"GSE8685_IL2_STARVED_VS_IL2_ACT_IL2_STARVED_CD4_TCELL_UP",-0.354815241173305,0.01,0.0494989414255469,NA
"GSE11818_WT_VS_DICER_KO_TREG_UP",-0.376077672330063,0.01,0.0494989414255469,NA
"GSE9946_IMMATURE_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_DN",0.191200481272985,0.01,0.0494989414255469,NA
"GSE12839_CTRL_VS_IL12_TREATED_PBMC_UP",0.208789873733658,0.01,0.0494989414255469,NA
"GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP",-0.358585923067349,0.01,0.0494989414255469,NA
"GSE13173_UNTREATED_VS_IL12_TREATED_ACT_CD8_TCELL_DN",0.200296976810055,0.01,0.0494989414255469,NA
"GSE14413_UNSTIM_VS_IFNB_STIM_NIH3T3_CELLS_DN",0.229949060642483,0.01,0.0494989414255469,NA
"GSE13547_2H_VS_12_H_ANTI_IGM_STIM_ZFX_KO_BCELL_UP",0.193916842412364,0.01,0.0494989414255469,NA
"GSE15330_GRANULOCYTE_MONOCYTE_PROGENITOR_VS_PRO_BCELL_UP",0.192526778156947,0.01,0.0494989414255469,NA
"GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP",0.196135509658332,0.01,0.0494989414255469,NA
"GSE9960_HEALTHY_VS_GRAM_POS_SEPSIS_PBMC_DN",0.212656013036704,0.01,0.0494989414255469,NA
"GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_UP",0.20583308254494,0.01,0.0494989414255469,NA
"GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_DN",0.168359040241126,0.01,0.0494989414255469,NA
"GSE18281_CORTEX_VS_MEDULLA_THYMUS_DN",-0.355124471060929,0.01,0.0494989414255469,NA
"GSE18281_SUBCAPSULAR_VS_CENTRAL_CORTICAL_REGION_OF_THYMUS_UP",0.198392339646518,0.01,0.0494989414255469,NA
"GSE18281_SUBCAPSULAR_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_DN",0.201606329678238,0.01,0.0494989414255469,NA
"GSE19923_E2A_KO_VS_E2A_AND_HEB_KO_DP_THYMOCYTE_UP",0.183706713358108,0.01,0.0494989414255469,NA
"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_DN",0.183888222408778,0.01,0.0494989414255469,NA
"GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN",0.186273581389914,0.01,0.0494989414255469,NA
"GSE19888_ADENOSINE_A3R_INH_VS_TCELL_MEMBRANES_ACT_MAST_CELL_DN",-0.342896922807593,0.01,0.0494989414255469,NA
"GSE20198_IL12_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_UP",0.196630403262247,0.01,0.0494989414255469,NA
"GSE20484_MCSG_VS_CXCL4_MONOCYTE_DERIVED_MACROPHAGE_UP",0.215613263136295,0.01,0.0494989414255469,NA
"GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_IL6_TREATED_DN",0.199377044948345,0.01,0.0494989414255469,NA
"GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_UP",-0.348636568572594,0.01,0.0494989414255469,NA
"GSE21546_WT_VS_SAP1A_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN",0.177877544447982,0.01,0.0494989414255469,NA
"GSE21927_SPLEEN_MONOCYTE_VS_GMCSF_GCSF_BONE_MARROW_UP",0.170396380219646,0.01,0.0494989414255469,NA
"GSE22140_GERMFREE_VS_SPF_ARTHRITIC_MOUSE_CD4_TCELL_DN",0.222648280847698,0.01,0.0494989414255469,NA
"GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_DN",-0.370928757423327,0.01,0.0494989414255469,NA
"GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_UP",0.175958824572932,0.01,0.0494989414255469,NA
"GSE19401_PLN_VS_PEYERS_PATCH_FOLLICULAR_DC_UP",-0.354301334109695,0.01,0.0494989414255469,NA
"GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_UP",-0.36415510084962,0.01,0.0494989414255469,NA
"GSE20754_WT_VS_TCF1_KO_MEMORY_CD8_TCELL_DN",0.197766935335324,0.01,0.0494989414255469,NA
"GSE22589_HEALTHY_VS_HIV_INFECTED_DC_UP",0.183742491858335,0.01,0.0494989414255469,NA
"GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN",0.193521833727728,0.01,0.0494989414255469,NA
"GSE23925_DARK_ZONE_VS_NAIVE_BCELL_DN",-0.366650189109761,0.01,0.0494989414255469,NA
"GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_UP",0.205018967867897,0.01,0.0494989414255469,NA
"GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_STIM_DN",0.197095091862949,0.01,0.0494989414255469,NA
"GSE25123_CTRL_VS_IL4_STIM_PPARG_KO_MACROPHAGE_UP",0.174154117944376,0.01,0.0494989414255469,NA
"GSE25123_WT_VS_PPARG_KO_MACROPHAGE_ROSIGLITAZONE_STIM_UP",0.189150384164749,0.01,0.0494989414255469,NA
"GSE17301_CTRL_VS_48H_ACD3_ACD28_STIM_CD8_TCELL_DN",-0.369375096433144,0.01,0.0494989414255469,NA
"GSE25146_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_AGS_CELL_UP",0.197246546720857,0.01,0.0494989414255469,NA
"GSE22443_IL2_VS_IL12_TREATED_ACT_CD8_TCELL_UP",-0.366891021854219,0.01,0.0494989414255469,NA
"GSE27241_CTRL_VS_DIGOXIN_TREATED_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_UP",-0.353710153115076,0.01,0.0494989414255469,NA
"GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_8H_UP",0.194423442633232,0.01,0.0494989414255469,NA
"GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_8H_UP",-0.362954522244542,0.01,0.0494989414255469,NA
"GSE23114_WT_VS_SLE2C1_MOUSE_SPLEEN_B1A_BCELL_UP",0.193520396094908,0.01,0.0494989414255469,NA
"GSE28783_ANTI_MIR33_VS_CTRL_ATHEROSCLEROSIS_MACROPHAGE_DN",0.209842178252219,0.01,0.0494989414255469,NA
"GSE22501_PERIPHERAL_BLOOD_VS_CORD_BLOOD_TREG_DN",0.182312181782252,0.01,0.0494989414255469,NA
"GSE29949_CD8_NEG_DC_SPLEEN_VS_CD8_POS_DC_SPLEEN_DN",0.17120233820931,0.01,0.0494989414255469,NA
"GSE24814_STAT5_KO_VS_WT_PRE_BCELL_UP",-0.362668579851554,0.01,0.0494989414255469,NA
"GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN",0.191430555505244,0.01,0.0494989414255469,NA
"GSE26351_UNSTIM_VS_WNT_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP",-0.363744710712314,0.01,0.0494989414255469,NA
"GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_UP",0.181838486655109,0.01,0.0494989414255469,NA
"GSE29164_DAY3_VS_DAY7_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DN",-0.371331003876116,0.01,0.0494989414255469,NA
"GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_DN",0.238964733214138,0.01,0.0494989414255469,NA
"GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_DN",-0.360468024415688,0.01,0.0494989414255469,NA
"GSE26030_UNSTIM_VS_RESTIM_TH1_DAY5_POST_POLARIZATION_UP",0.193677465369076,0.01,0.0494989414255469,NA
"GSE26030_UNSTIM_VS_RESTIM_TH17_DAY15_POST_POLARIZATION_UP",0.165996977279951,0.01,0.0494989414255469,NA
"GSE27859_DC_VS_CD11C_INT_F480_HI_MACROPHAGE_DN",0.202658847572308,0.01,0.0494989414255469,NA
"GSE35825_IFNA_VS_IFNG_STIM_MACROPHAGE_UP",0.234441354989465,0.01,0.0494989414255469,NA
"GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP",-0.371464986187795,0.01,0.0494989414255469,NA
"GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_2H_DN",0.209498405387335,0.01,0.0494989414255469,NA
"GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_17H_DN",0.210439739889039,0.01,0.0494989414255469,NA
"GSE36009_WT_VS_NLRP10_KO_DC_DN",-0.351626387153808,0.01,0.0494989414255469,NA
"GSE36891_UNSTIM_VS_POLYIC_TLR3_STIM_PERITONEAL_MACROPHAGE_DN",0.193168268386115,0.01,0.0494989414255469,NA
"GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TREG_UP",-0.394459921996239,0.01,0.0494989414255469,NA
"GSE37301_RAG2_KO_VS_RAG2_AND_ETS1_KO_NK_CELL_DN",0.149153804291537,0.01,0.0494989414255469,NA
"GSE37301_MULTIPOTENT_PROGENITOR_VS_GRAN_MONO_PROGENITOR_DN",0.167346970293856,0.01,0.0494989414255469,NA
"GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TREG_UP",0.22616947249765,0.01,0.0494989414255469,NA
"GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_DN",0.201236177361636,0.01,0.0494989414255469,NA
"GSE37533_PPARG2_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_DN",0.199625585796533,0.01,0.0494989414255469,NA
"GSE37563_WT_VS_CTLA4_KO_CD4_TCELL_D4_POST_IMMUNIZATION_DN",-0.359544949149871,0.01,0.0494989414255469,NA
"GSE34006_WT_VS_A2AR_KO_TREG_UP",-0.351836276657098,0.01,0.0494989414255469,NA
"GSE39152_BRAIN_VS_SPLEEN_CD103_NEG_MEMORY_CD8_TCELL_UP",0.178455753946739,0.01,0.0494989414255469,NA
"GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10POS_BONE_MARROW_DN",0.182414658030237,0.01,0.0494989414255469,NA
"GSE40273_GATA1_KO_VS_WT_TREG_UP",0.200874791462544,0.01,0.0494989414255469,NA
"GSE40274_IRF4_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",-0.361351932789439,0.01,0.0494989414255469,NA
"GSE40277_EOS_AND_LEF1_TRANSDUCED_VS_CTRL_CD4_TCELL_UP",-0.332353413830405,0.01,0.0494989414255469,NA
"GSE40274_FOXP3_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",0.171572972171199,0.01,0.0494989414255469,NA
"GSE40666_NAIVE_VS_EFFECTOR_CD8_TCELL_UP",0.182891049918013,0.01,0.0494989414255469,NA
"GSE40666_UNTREATED_VS_IFNA_STIM_EFFECTOR_CD8_TCELL_90MIN_UP",-0.368406768544828,0.01,0.0494989414255469,NA
"GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN",0.192883381904996,0.01,0.0494989414255469,NA
"GSE38304_MYC_NEG_VS_POS_GC_BCELL_UP",0.190657314015613,0.01,0.0494989414255469,NA
"GSE36078_UNTREATED_VS_AD5_INF_IL1R_KO_MOUSE_LUNG_DC_UP",0.188741257659115,0.01,0.0494989414255469,NA
"GSE11961_MEMORY_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_DN",0.205010257382095,0.01,0.0494989414255469,NA
"GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_PLASMA_CELL_DAY7_DN",0.225668392184928,0.01,0.0494989414255469,NA
"GSE34179_THPOK_KO_VS_WT_VA14I_NKTCELL_UP",0.173290335237361,0.01,0.0494989414255469,NA
"GSE24671_CTRL_VS_BAKIMULC_INFECTED_MOUSE_SPLENOCYTES_DN",-0.33495010332135,0.01,0.0494989414255469,NA
"GSE41867_DAY8_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN",0.2310945215541,0.01,0.0494989414255469,NA
"GSE41867_DAY8_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_UP",0.210182395055384,0.01,0.0494989414255469,NA
"GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN",-0.350298853356134,0.01,0.0494989414255469,NA
"GSE41867_DAY6_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP",0.181076838966803,0.01,0.0494989414255469,NA
"GSE28408_LY6G_POS_VS_NEG_DC_DN",0.214773186049649,0.01,0.0494989414255469,NA
"GSE41978_ID2_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP",0.206050687571024,0.01,0.0494989414255469,NA
"GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_DN",0.18667169600002,0.01,0.0494989414255469,NA
"GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_20H_UP",-0.348603146609671,0.01,0.0494989414255469,NA
"GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_DN",-0.33671684619985,0.01,0.0494989414255469,NA
"GSE46242_CTRL_VS_EGR2_DELETED_TH1_CD4_TCELL_UP",-0.372560714029513,0.01,0.0494989414255469,NA
"GSE46143_CTRL_VS_LMP2A_TRANSDUCED_CD10_POS_GC_BCELL_UP",-0.357797002929157,0.01,0.0494989414255469,NA
"GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_DN",-0.345103042212958,0.01,0.0494989414255469,NA
"GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4_KO_BCELL_UP",0.193030254970523,0.01,0.0494989414255469,NA
"GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN",0.16980795110533,0.01,0.0494989414255469,NA
"GSE46025_WT_VS_FOXO1_KO_KLRG1_LOW_CD8_EFFECTOR_TCELL_DN",0.185481055568002,0.01,0.0494989414255469,NA
"GSE41176_WT_VS_TAK1_KO_UNSTIM_BCELL_DN",-0.354255980574093,0.01,0.0494989414255469,NA
"GSE45365_NK_CELL_VS_CD11B_DC_MCMV_INFECTION_UP",0.234972610954925,0.01,0.0494989414255469,NA
"GSE18804_BRAIN_VS_COLON_TUMORAL_MACROPHAGE_DN",0.203124321140573,0.01,0.0494989414255469,NA
"GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_UP",-0.342550144261749,0.02,0.0860085836909871,NA
"GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_UP",-0.357495972201303,0.02,0.0860085836909871,NA
"GSE12845_IGD_POS_VS_NEG_BLOOD_BCELL_UP",-0.351316073743892,0.02,0.0860085836909871,NA
"GSE13229_MATURE_VS_INTMATURE_NKCELL_DN",0.181588993152556,0.02,0.0860085836909871,NA
"GSE14308_TH2_VS_NAIVE_CD4_TCELL_DN",0.172640080934509,0.02,0.0860085836909871,NA
"GSE1460_DP_VS_CD4_THYMOCYTE_UP",0.197535087633551,0.02,0.0860085836909871,NA
"GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_UP",0.169964412927747,0.02,0.0860085836909871,NA
"GSE15659_NAIVE_CD4_TCELL_VS_RESTING_TREG_DN",-0.346157828245795,0.02,0.0860085836909871,NA
"GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_UP",0.152990426530248,0.02,0.0860085836909871,NA
"GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_UP",-0.338056079964693,0.02,0.0860085836909871,NA
"GSE17721_CTRL_VS_POLYIC_8H_BMDM_UP",0.172787720406504,0.02,0.0860085836909871,NA
"GSE17721_CTRL_VS_CPG_6H_BMDM_UP",0.162763291220142,0.02,0.0860085836909871,NA
"GSE17721_CTRL_VS_GARDIQUIMOD_1H_BMDM_UP",-0.334557892745895,0.02,0.0860085836909871,NA
"GSE17721_PAM3CSK4_VS_CPG_12H_BMDM_UP",0.181885533240224,0.02,0.0860085836909871,NA
"GSE17721_LPS_VS_PAM3CSK4_12H_BMDM_UP",-0.338717114119972,0.02,0.0860085836909871,NA
"GSE17721_POLYIC_VS_GARDIQUIMOD_1H_BMDM_DN",0.185002754535219,0.02,0.0860085836909871,NA
"GSE17721_0.5H_VS_24H_PAM3CSK4_BMDM_DN",0.181118539078837,0.02,0.0860085836909871,NA
"GSE17721_4_VS_24H_GARDIQUIMOD_BMDM_DN",0.168866421769477,0.02,0.0860085836909871,NA
"GSE17721_12H_VS_24H_GARDIQUIMOD_BMDM_DN",0.1782121002395,0.02,0.0860085836909871,NA
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_72H_CD4_TCELL_UP",-0.339311457712068,0.02,0.0860085836909871,NA
"GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_4H_ACT_CD4_TCELL_DN",0.175397292836339,0.02,0.0860085836909871,NA
"GSE20366_EX_VIVO_VS_DEC205_CONVERSION_NAIVE_CD4_TCELL_DN",-0.344179284968278,0.02,0.0860085836909871,NA
"GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_UP",-0.351116912031848,0.02,0.0860085836909871,NA
"GSE22886_NAIVE_CD4_TCELL_VS_MEMORY_TCELL_UP",-0.362399000397804,0.02,0.0860085836909871,NA
"GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_UP",-0.351898304806366,0.02,0.0860085836909871,NA
"GSE22886_NAIVE_CD4_TCELL_VS_NEUTROPHIL_DN",0.196107463047378,0.02,0.0860085836909871,NA
"GSE22886_NAIVE_CD4_TCELL_VS_DC_UP",-0.365421184140928,0.02,0.0860085836909871,NA
"GSE22886_TH1_VS_TH2_48H_ACT_UP",-0.339848158493712,0.02,0.0860085836909871,NA
"GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_UP",0.188673891231569,0.02,0.0860085836909871,NA
"GSE27786_NKCELL_VS_NKTCELL_UP",0.229846600063266,0.02,0.0860085836909871,NA
"GSE27786_NKCELL_VS_NEUTROPHIL_UP",0.187121439023284,0.02,0.0860085836909871,NA
"GSE29614_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_UP",-0.380431556411335,0.02,0.0860085836909871,NA
"GSE29615_CTRL_VS_DAY3_LAIV_IFLU_VACCINE_PBMC_DN",0.214158291827908,0.02,0.0860085836909871,NA
"GSE29617_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP",0.189500045318097,0.02,0.0860085836909871,NA
"GSE29618_MONOCYTE_VS_PDC_UP",0.201536486269883,0.02,0.0860085836909871,NA
"GSE29618_MONOCYTE_VS_PDC_DAY7_FLU_VACCINE_UP",0.19579647984279,0.02,0.0860085836909871,NA
"GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_BCELL_UP",-0.336764449987833,0.02,0.0860085836909871,NA
"GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_PDC_UP",-0.345411229551158,0.02,0.0860085836909871,NA
"GSE30083_SP3_VS_SP4_THYMOCYTE_UP",-0.346518212651682,0.02,0.0860085836909871,NA
"GSE31082_DP_VS_CD4_SP_THYMOCYTE_UP",0.177718692899263,0.02,0.0860085836909871,NA
"GSE339_CD4POS_VS_CD8POS_DC_UP",-0.360725291788072,0.02,0.0860085836909871,NA
"GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_DN",-0.366573002613289,0.02,0.0860085836909871,NA
"GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_DC_UP",0.164997252141695,0.02,0.0860085836909871,NA
"GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_UP",-0.340558947654041,0.02,0.0860085836909871,NA
"GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_MAC_DN",-0.342517796742599,0.02,0.0860085836909871,NA
"GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_MAC_DN",-0.361068697887356,0.02,0.0860085836909871,NA
"GSE360_T_GONDII_VS_M_TUBERCULOSIS_MAC_UP",-0.34372649348298,0.02,0.0860085836909871,NA
"GSE37416_CTRL_VS_12H_F_TULARENSIS_LVS_NEUTROPHIL_DN",-0.350290355457379,0.02,0.0860085836909871,NA
"GSE3982_MEMORY_CD4_TCELL_VS_TH2_UP",-0.331356180944082,0.02,0.0860085836909871,NA
"GSE3982_MAC_VS_TH2_UP",0.187182214085743,0.02,0.0860085836909871,NA
"GSE3982_BCELL_VS_BASOPHIL_UP",-0.362381790757757,0.02,0.0860085836909871,NA
"GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_IL23A_TREATED_CD4_TCELL_UP",0.200535827781904,0.02,0.0860085836909871,NA
"GSE7460_FOXP3_MUT_VS_WT_ACT_TCONV_UP",0.174323493219314,0.02,0.0860085836909871,NA
"GSE7460_FOXP3_MUT_VS_WT_ACT_WITH_TGFB_TCONV_UP",0.173674641515139,0.02,0.0860085836909871,NA
"GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP",-0.344426434537722,0.02,0.0860085836909871,NA
"GSE9988_LOW_LPS_VS_VEHICLE_TREATED_MONOCYTE_DN",-0.321092505157276,0.02,0.0860085836909871,NA
"GSE369_PRE_VS_POST_IL6_INJECTION_IFNG_WT_LIVER_UP",-0.325479436710615,0.02,0.0860085836909871,NA
"GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_DN",0.161371048016245,0.02,0.0860085836909871,NA
"GSE2935_UV_INACTIVATED_VS_LIVE_SENDAI_VIRUS_INF_MACROPHAGE_DN",0.246723972379725,0.02,0.0860085836909871,NA
"GSE3039_NKT_CELL_VS_B1_BCELL_UP",-0.373360491268398,0.02,0.0860085836909871,NA
"GSE3039_NKT_CELL_VS_B2_BCELL_DN",-0.321779180533044,0.02,0.0860085836909871,NA
"GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP",-0.357667172722255,0.02,0.0860085836909871,NA
"GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_RARA_AGONIST_AM580_TREATED_DC_DN",0.165849546201596,0.02,0.0860085836909871,NA
