"","Observed.score","Pvalue","Adjusted.Pvalue","FDR"
"GSE13887_RESTING_VS_NO_TREATED_CD4_TCELL_DN",0.198021830967342,0.16,0.543473108477666,1
"GSE13762_CTRL_VS_125_VITAMIND_DAY5_DC_DN",-0.287658335319849,0.13,0.543473108477666,1
"GSE13522_CTRL_VS_T_CRUZI_G_STRAIN_INF_SKIN_DN",0.226617093745861,0.12,0.543473108477666,1
"GSE13522_WT_VS_IFNG_KO_SKING_T_CRUZI_Y_STRAIN_INF_DN",-0.283030284673549,0.09,0.543473108477666,1
"GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_129_MOUSE_UP",0.21330580324352,0.15,0.543473108477666,1
"GSE13522_WT_VS_IFNAR_KO_SKIN_DN",0.18184263502845,0.17,0.543473108477666,1
"GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_BALBC_MOUSE_DN",0.211410549502552,0.13,0.543473108477666,1
"GSE14699_NAIVE_VS_ACT_CD8_TCELL_UP",0.179075216575781,0.14,0.543473108477666,1
"GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_DN",0.209250972364433,0.09,0.543473108477666,1
"GSE14415_ACT_VS_CTRL_NATURAL_TREG_UP",0.175092280845614,0.17,0.543473108477666,1
"GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_DN",0.181854446436806,0.12,0.543473108477666,1
"GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_IKAROS_KO_DN",0.154857053617225,0.17,0.543473108477666,1
"GSE15330_WT_VS_IKAROS_KO_GRANULOCYTE_MONOCYTE_PROGENITOR_DN",0.187609176805916,0.13,0.543473108477666,1
"GSE15330_GRANULOCYTE_MONOCYTE_PROGENITOR_VS_PRO_BCELL_DN",0.218221210855938,0.1,0.543473108477666,1
"GSE15330_WT_VS_IKAROS_KO_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN",0.185025664694992,0.13,0.543473108477666,1
"GSE15330_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_VS_PRO_BCELL_DN",0.174044060648663,0.1,0.543473108477666,1
"GSE15330_LYMPHOID_MULTIPOTENT_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP",-0.283524924036599,0.09,0.543473108477666,1
"GSE15330_LYMPHOID_MULTIPOTENT_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_DN",-0.262626442344485,0.14,0.543473108477666,1
"GSE12198_CTRL_VS_LOW_IL2_STIM_NK_CELL_UP",0.194303037369164,0.11,0.543473108477666,1
"GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_DN",0.185444257764615,0.09,0.543473108477666,1
"GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_UP",0.204621134635357,0.1,0.543473108477666,1
"GSE9960_HEALTHY_VS_GRAM_POS_SEPSIS_PBMC_UP",0.18529977399246,0.16,0.543473108477666,1
"GSE9960_GRAM_NEG_VS_GRAM_POS_SEPSIS_PBMC_UP",0.189595713330832,0.11,0.543473108477666,1
"GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_DN",0.177053377508404,0.15,0.543473108477666,1
"GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_UP",0.175448653287314,0.13,0.543473108477666,1
"GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_DN",0.148397225933464,0.13,0.543473108477666,1
"GSE16697_CD4_TCELL_VS_TFH_CD4_TCELL_DN",0.208470306570659,0.1,0.543473108477666,1
"GSE15735_2H_VS_12H_HDAC_INHIBITOR_TREATED_CD4_TCELL_DN",-0.257060491092076,0.13,0.543473108477666,1
"GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_DN",0.195328594655413,0.1,0.543473108477666,1
"GSE16266_LPS_VS_HEATSHOCK_AND_LPS_STIM_MEF_DN",0.20515251639793,0.09,0.543473108477666,1
"GSE19198_CTRL_VS_IL21_TREATED_TCELL_1H_DN",0.178122892916112,0.14,0.543473108477666,1
"GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_DN",-0.26153129906578,0.11,0.543473108477666,1
"GSE19198_1H_VS_24H_IL21_TREATED_TCELL_UP",0.191615023969095,0.13,0.543473108477666,1
"GSE18281_CORTEX_VS_MEDULLA_THYMUS_UP",0.186100431958054,0.13,0.543473108477666,1
"GSE18281_CORTEX_VS_MEDULLA_THYMUS_DN",0.170612376182721,0.13,0.543473108477666,1
"GSE18281_SUBCAPSULAR_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_DN",0.203287405963267,0.11,0.543473108477666,1
"GSE19923_WT_VS_E2A_KO_DP_THYMOCYTE_DN",0.189635092897326,0.13,0.543473108477666,1
"GSE19923_WT_VS_E2A_KO_DP_THYMOCYTE_UP",0.191333650762799,0.11,0.543473108477666,1
"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_UP",0.189325332493209,0.13,0.543473108477666,1
"GSE19772_HCMV_INFL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN",0.193961765686195,0.1,0.543473108477666,1
"GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN",0.186112494574559,0.09,0.543473108477666,1
"GSE19888_CTRL_VS_A3R_INHIBITOR_TREATED_MAST_CELL_DN",0.131990305610774,0.17,0.543473108477666,1
"GSE20198_IL12_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_DN",0.169792734673977,0.17,0.543473108477666,1
"GSE20198_IL12_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_UP",0.195694463393361,0.15,0.543473108477666,1
"GSE20484_MCSG_VS_CXCL4_MONOCYTE_DERIVED_MACROPHAGE_UP",-0.250758783854066,0.15,0.543473108477666,1
"GSE17322_CD103_POS_VS_CD11B_HIGH_LUNG_DC_UP",-0.27415237503865,0.11,0.543473108477666,1
"GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_DN",-0.260054892907587,0.15,0.543473108477666,1
"GSE16450_CTRL_VS_IFNA_12H_STIM_MATURE_NEURON_CELL_LINE_UP",-0.269178127455421,0.14,0.543473108477666,1
"GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_MATURE_NEURON_CELL_LINE_DN",0.183129212110373,0.1,0.543473108477666,1
"GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_UP",-0.263828557402094,0.14,0.543473108477666,1
"GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_DN",0.146346462025719,0.16,0.543473108477666,1
"GSE21670_TGFB_VS_IL6_TREATED_CD4_TCELL_DN",-0.269683544500441,0.11,0.543473108477666,1
"GSE21670_STAT3_KO_VS_WT_CD4_TCELL_UP",-0.274489496547459,0.16,0.543473108477666,1
"GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_UP",-0.263982485568586,0.12,0.543473108477666,1
"GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_DN",-0.259233006808197,0.13,0.543473108477666,1
"GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_UP",-0.280192945872669,0.13,0.543473108477666,1
"GSE22229_UNTREATED_VS_IMMUNOSUPP_THERAPY_RENAL_TRANSPLANT_PATIENT_PBMC_DN",0.181476975101727,0.15,0.543473108477666,1
"GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP",-0.243778294911546,0.17,0.543473108477666,1
"GSE21379_WT_VS_SAP_KO_CD4_TCELL_DN",0.173551204245966,0.16,0.543473108477666,1
"GSE21546_WT_VS_ELK1_KO_DP_THYMOCYTES_UP",0.199885856510467,0.1,0.543473108477666,1
"GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN",0.18593309595015,0.09,0.543473108477666,1
"GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP",-0.275116162044741,0.11,0.543473108477666,1
"GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_DP_THYMOCYTES_DN",-0.288189989869629,0.11,0.543473108477666,1
"GSE21546_UNSTIM_VS_ANTI_CD3_STIM_DP_THYMOCYTES_DN",0.167753216857734,0.15,0.543473108477666,1
"GSE21927_HEALTHY_VS_TUMOROUS_BALBC_MOUSE_MONOCYTE_DN",0.181497447148339,0.12,0.543473108477666,1
"GSE21927_SPLEEN_VS_4T1_TUMOR_MONOCYTE_BALBC_DN",0.177123848604988,0.14,0.543473108477666,1
"GSE21927_SPLEEN_VS_BONE_MARROW_MONOCYTE_BALBC_UP",0.183378634188476,0.16,0.543473108477666,1
"GSE21927_SPLEEN_MONOCYTE_VS_GMCSF_GCSF_BONE_MARROW_UP",-0.26753604550857,0.15,0.543473108477666,1
"GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_C57BL6_UP",-0.275405907453714,0.13,0.543473108477666,1
"GSE21927_SPLENIC_C26GM_TUMOROUS_VS_BONE_MARROW_MONOCYTES_UP",-0.290267877998624,0.11,0.543473108477666,1
"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN",0.182288218055807,0.16,0.543473108477666,1
"GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_DN",0.187578761762109,0.11,0.543473108477666,1
"GSE21360_NAIVE_VS_SECONDARY_MEMORY_CD8_TCELL_DN",-0.267963373609561,0.15,0.543473108477666,1
"GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN",-0.262414191180036,0.12,0.543473108477666,1
"GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN",0.180721245967455,0.14,0.543473108477666,1
"GSE21360_PRIMARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP",0.182690960501243,0.13,0.543473108477666,1
"GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_UP",-0.273744951942501,0.13,0.543473108477666,1
"GSE22140_GERMFREE_VS_SPF_ARTHRITIC_MOUSE_CD4_TCELL_UP",0.177214397035415,0.11,0.543473108477666,1
"GSE22140_HEALTHY_VS_ARTHRITIC_MOUSE_CD4_TCELL_UP",-0.268232188146825,0.16,0.543473108477666,1
"GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_DN",-0.254597196585434,0.14,0.543473108477666,1
"GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_UP",-0.252324470379925,0.14,0.543473108477666,1
"GSE20152_SPHK1_KO_VS_HTNFA_OVEREXPRESS_ANKLE_UP",-0.270419762125905,0.12,0.543473108477666,1
"GSE20152_SPHK1_KO_VS_WT_HTNFA_OVERXPRESS_ANKLE_UP",0.169022139843484,0.17,0.543473108477666,1
"GSE20152_HTNFA_OVERXPRESS_ANKLE_VS_CTRL_SPHK1_KO_ANKLE_UP",0.149793573357318,0.17,0.543473108477666,1
"GSE22527_ANTI_CD3_INVIVO_VS_UNTREATED_MOUSE_TREG_DN",0.16588706301742,0.17,0.543473108477666,1
"GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_UP",0.153242557369767,0.15,0.543473108477666,1
"GSE21033_1H_VS_24H_POLYIC_STIM_DC_DN",0.185516057418923,0.16,0.543473108477666,1
"GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_DN",-0.273955495192331,0.1,0.543473108477666,1
"GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_DN",0.157414171316353,0.16,0.543473108477666,1
"GSE20754_WT_VS_TCF1_KO_MEMORY_CD8_TCELL_UP",0.170703196219118,0.11,0.543473108477666,1
"GSE23695_CD57_POS_VS_NEG_NK_CELL_UP",-0.271617562278731,0.09,0.543473108477666,1
"GSE22103_LPS_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_DN",0.175128074894426,0.17,0.543473108477666,1
"GSE22103_LPS_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_UP",-0.242999824822968,0.15,0.543473108477666,1
"GSE22589_HEALTHY_VS_HIV_AND_SIV_INFECTED_DC_DN",0.184699408168648,0.12,0.543473108477666,1
"GSE22589_HIV_VS_HIV_AND_SIV_INFECTED_DC_DN",-0.279751291027693,0.11,0.543473108477666,1
"GSE22432_MULTIPOTENT_PROGENITOR_VS_PDC_DN",-0.267483695060245,0.12,0.543473108477666,1
"GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP",0.200537148435981,0.11,0.543473108477666,1
"GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_UP",0.182420981569597,0.13,0.543473108477666,1
"GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN",-0.265117745734408,0.16,0.543473108477666,1
"GSE23505_UNTREATED_VS_4DAY_IL6_IL1_TREATED_CD4_TCELL_UP",0.163237928701873,0.13,0.543473108477666,1
"GSE23505_IL6_IL1_IL23_VS_IL6_IL1_TGFB_TREATED_CD4_TCELL_UP",-0.265642963239075,0.14,0.543473108477666,1
"GSE23505_UNTREATED_VS_4DAY_IL6_IL1_TGFB_TREATED_CD4_TCELL_DN",0.183285261881497,0.12,0.543473108477666,1
"GSE24492_LYVE_NEG_VS_POS_MACROPHAGE_UP",0.150827252897725,0.14,0.543473108477666,1
"GSE23925_LIGHT_ZONE_VS_DARK_ZONE_BCELL_UP",0.144481749719015,0.15,0.543473108477666,1
"GSE23925_DARK_ZONE_VS_NAIVE_BCELL_DN",0.202828884348079,0.1,0.543473108477666,1
"GSE23925_LIGHT_ZONE_VS_NAIVE_BCELL_DN",-0.254283778940901,0.17,0.543473108477666,1
"GSE16385_ROSIGLITAZONE_VS_UNTREATED_IFNG_TNF_STIM_MACROPHAGE_UP",-0.282192863868162,0.09,0.543473108477666,1
"GSE16385_ROSIGLITAZONE_VS_UNTREATED_IFNG_TNF_STIM_MACROPHAGE_DN",0.188201141943055,0.1,0.543473108477666,1
"GSE16385_MONOCYTE_VS_12H_IL4_TREATED_MACROPHAGE_UP",-0.275961078917398,0.1,0.543473108477666,1
"GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DN",0.180392437763819,0.12,0.543473108477666,1
"GSE25123_WT_VS_PPARG_KO_MACROPHAGE_ROSIGLITAZONE_STIM_DN",0.190267176469747,0.13,0.543473108477666,1
"GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_UP",-0.280866635067788,0.12,0.543473108477666,1
"GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_DN",0.15786731546979,0.15,0.543473108477666,1
"GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP",-0.269470257960467,0.13,0.543473108477666,1
"GSE25123_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DAY10_UP",0.186236494198192,0.13,0.543473108477666,1
"GSE16385_ROSIGLITAZONE_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_DN",-0.266516127677644,0.11,0.543473108477666,1
"GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DN",0.209544424971656,0.1,0.543473108477666,1
"GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DN",0.195944985006326,0.1,0.543473108477666,1
"GSE16385_ROSIGLITAZONE_IL4_VS_IFNG_TNF_STIM_MACROPHAGE_DN",-0.290388746782208,0.09,0.543473108477666,1
"GSE16385_ROSIGLITAZONE_IL4_VS_IFNG_TNF_STIM_MACROPHAGE_UP",0.157366955805187,0.16,0.543473108477666,1
"GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA2_STIM_CD8_TCELL_DN",-0.263391903931747,0.09,0.543473108477666,1
"GSE17301_CTRL_VS_48H_ACD3_ACD28_STIM_CD8_TCELL_DN",0.191708764212482,0.09,0.543473108477666,1
"GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA2_STIM_CD8_TCELL_UP",-0.263896772093933,0.17,0.543473108477666,1
"GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA5_STIM_CD8_TCELL_UP",0.173560153375998,0.11,0.543473108477666,1
"GSE24726_WT_VS_E2-2_KO_PDC_DN",0.209719708674391,0.12,0.543473108477666,1
"GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN",0.183818983325307,0.11,0.543473108477666,1
"GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_UP",0.184080618877153,0.17,0.543473108477666,1
"GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_BM_DN",0.199744736507453,0.09,0.543473108477666,1
"GSE24972_WT_VS_IRF8_KO_SPLEEN_FOLLICULAR_BCELL_UP",0.186958821846817,0.12,0.543473108477666,1
"GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_STIM_MACROPHAGE_DN",0.177445872407422,0.1,0.543473108477666,1
"GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_DN",-0.246700598952983,0.17,0.543473108477666,1
"GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_AND_IL10_STIM_MACROPHAGE_UP",0.192959822544441,0.12,0.543473108477666,1
"GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP",0.207588368720111,0.11,0.543473108477666,1
"GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP",0.181945020198712,0.16,0.543473108477666,1
"GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_DN",0.154876411659444,0.16,0.543473108477666,1
"GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_UP",0.183462197241224,0.15,0.543473108477666,1
"GSE26488_WT_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_DN",0.179548031255275,0.12,0.543473108477666,1
"GSE27092_WT_VS_HDAC7_PHOSPHO_DEFICIENT_CD8_TCELL_DN",0.161061044303856,0.12,0.543473108477666,1
"GSE27670_CTRL_VS_LMP1_TRANSDUCED_GC_BCELL_UP",0.197157474930567,0.09,0.543473108477666,1
"GSE22443_IL2_VS_IL12_TREATED_ACT_CD8_TCELL_DN",0.176767256060794,0.16,0.543473108477666,1
"GSE22443_NAIVE_VS_ACT_AND_IL12_TREATED_CD8_TCELL_UP",0.193165429674883,0.14,0.543473108477666,1
"GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_UP",0.188043436460526,0.09,0.543473108477666,1
"GSE27241_CTRL_VS_DIGOXIN_TREATED_RORGT_KO_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_DN",-0.258457292477919,0.17,0.543473108477666,1
"GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_TREATED_WITH_DIGOXIN_UP",0.203511016411127,0.09,0.543473108477666,1
"GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_8H_UP",0.207855345943197,0.11,0.543473108477666,1
"GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_16H_UP",-0.269124523448556,0.13,0.543473108477666,1
"GSE21063_WT_VS_NFATC1_KO_BCELL_DN",0.168750967029367,0.16,0.543473108477666,1
"GSE21063_WT_VS_NFATC1_KO_16H_ANTI_IGM_STIM_BCELL_UP",-0.274027851025994,0.12,0.543473108477666,1
"GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_UP",0.196780097489735,0.13,0.543473108477666,1
"GSE23114_WT_VS_SLE2C1_MOUSE_SPLEEN_B1A_BCELL_UP",0.190299418591242,0.17,0.543473108477666,1
"GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_DN",0.185111259167789,0.17,0.543473108477666,1
"GSE28726_NAIVE_VS_ACTIVATED_NKTCELL_DN",0.206816922619589,0.11,0.543473108477666,1
"GSE24574_BCL6_HIGH_TFH_VS_NAIVE_CD4_TCELL_DN",0.190525995654912,0.15,0.543473108477666,1
"GSE24574_NAIVE_VS_TCONV_CD4_TCELL_DN",-0.257737932195532,0.12,0.543473108477666,1
"GSE24574_BCL6_LOW_TFH_VS_TCONV_CD4_TCELL_DN",-0.262214762808369,0.16,0.543473108477666,1
"GSE28449_WT_VS_LRF_KO_GERMINAL_CENTER_BCELL_UP",-0.262065609410013,0.15,0.543473108477666,1
"GSE22501_PERIPHERAL_BLOOD_VS_CORD_BLOOD_TREG_DN",0.182216131643932,0.12,0.543473108477666,1
"GSE22501_PERIPHERAL_BLOOD_VS_CORD_BLOOD_TREG_UP",-0.276682854235079,0.09,0.543473108477666,1
"GSE22025_PROGESTERONE_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_UP",0.186761957003737,0.16,0.543473108477666,1
"GSE22025_TGFB1_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_DN",0.18592059347583,0.12,0.543473108477666,1
"GSE29949_CD8_NEG_DC_SPLEEN_VS_DC_BRAIN_UP",0.18763058544485,0.16,0.543473108477666,1
"GSE29949_MICROGLIA_BRAIN_VS_CD8_POS_DC_SPLEEN_DN",0.19353037421569,0.11,0.543473108477666,1
"GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_UP",0.181487607203075,0.14,0.543473108477666,1
"GSE27291_0H_VS_6H_STIM_GAMMADELTA_TCELL_DN",-0.279980465456852,0.13,0.543473108477666,1
"GSE31622_WT_VS_KLF3_KO_BCELL_UP",-0.268472606875941,0.16,0.543473108477666,1
"GSE26351_WNT_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_DN",0.187753469237451,0.16,0.543473108477666,1
"GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_DN",0.180067424511237,0.17,0.543473108477666,1
"GSE23568_CTRL_VS_ID3_TRANSDUCED_CD8_TCELL_UP",0.197169019812078,0.16,0.543473108477666,1
"GSE23568_ID3_TRANSDUCED_VS_ID3_KO_CD8_TCELL_UP",0.19588212618683,0.13,0.543473108477666,1
"GSE32164_ALTERNATIVELY_ACT_M2_VS_CMYC_INHIBITED_MACROPHAGE_UP",0.197977133540077,0.12,0.543473108477666,1
"GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_DN",0.18714414164322,0.11,0.543473108477666,1
"GSE33425_CD161_HIGH_VS_NEG_CD8_TCELL_UP",0.166705193798119,0.15,0.543473108477666,1
"GSE26030_UNSTIM_VS_RESTIM_TH1_DAY5_POST_POLARIZATION_DN",0.167499737144787,0.14,0.543473108477666,1
"GSE26030_TH1_VS_TH17_RESTIMULATED_DAY5_POST_POLARIZATION_UP",-0.277525169321575,0.09,0.543473108477666,1
"GSE26030_TH1_VS_TH17_RESTIMULATED_DAY5_POST_POLARIZATION_DN",0.16671815543313,0.17,0.543473108477666,1
"GSE27859_DC_VS_CD11C_INT_F480_INT_DC_DN",0.200324959640145,0.13,0.543473108477666,1
"GSE32128_INOS_DEPENDENT_VS_INOS_INDEPENDENT_ACTIVATED_TCELL_DN",0.173444276374932,0.16,0.543473108477666,1
"GSE32128_INOS_DEPENDENT_VS_INOS_INDEPENDENT_ACTIVATED_TCELL_UP",0.166517736713514,0.16,0.543473108477666,1
"GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN",-0.262676937288274,0.11,0.543473108477666,1
"GSE32986_CURDLAN_HIGHDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN",0.183539713917947,0.14,0.543473108477666,1
"GSE26343_UNSTIM_VS_LPS_STIM_MACROPHAGE_DN",0.174091965308005,0.14,0.543473108477666,1
"GSE26343_UNSTIM_VS_LPS_STIM_MACROPHAGE_UP",0.153170789016481,0.14,0.543473108477666,1
"GSE34392_ST2_KO_VS_WT_DAY8_LCMV_EFFECTOR_CD8_TCELL_DN",0.156645655993695,0.12,0.543473108477666,1
"GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP",-0.260962249095881,0.16,0.543473108477666,1
"GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_DN",0.19843760024072,0.14,0.543473108477666,1
"GSE34156_UNTREATED_VS_24H_NOD2_LIGAND_TREATED_MONOCYTE_UP",0.144079221036998,0.17,0.543473108477666,1
"GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP",0.16309266390407,0.14,0.543473108477666,1
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_2H_DN",-0.2675452648855,0.15,0.543473108477666,1
"GSE30971_WBP7_HET_VS_KO_MACROPHAGE_4H_LPS_STIM_DN",-0.270986752809483,0.11,0.543473108477666,1
"GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_UP",-0.259240220876051,0.15,0.543473108477666,1
"GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_17H_DN",0.180980636542615,0.12,0.543473108477666,1
"GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_6H_DN",0.179345418398413,0.1,0.543473108477666,1
"GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_17H_UP",0.190537939235923,0.11,0.543473108477666,1
"GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_2H_DN",-0.282970607292731,0.17,0.543473108477666,1
"GSE34515_CD16_POS_MONOCYTE_VS_DC_UP",0.195579940495193,0.16,0.543473108477666,1
"GSE36009_UNSTIM_VS_LPS_STIM_NLRP10_KO_DC_DN",0.209203048076749,0.15,0.543473108477666,1
"GSE36009_WT_VS_NLRP10_KO_DC_DN",0.158047327114917,0.09,0.543473108477666,1
"GSE36891_UNSTIM_VS_PAM_TLR2_STIM_PERITONEAL_MACROPHAGE_UP",0.181828837152733,0.14,0.543473108477666,1
"GSE37605_TREG_VS_TCONV_NOD_FOXP3_FUSION_GFP_DN",0.206228510313102,0.09,0.543473108477666,1
"GSE37605_FOXP3_FUSION_GFP_VS_IRES_GFP_TREG_NOD_UP",0.178691641983733,0.16,0.543473108477666,1
"GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TCONV_DN",0.195188010741905,0.14,0.543473108477666,1
"GSE37301_HEMATOPOIETIC_STEM_CELL_VS_MULTIPOTENT_PROGENITOR_DN",-0.276084959068648,0.11,0.543473108477666,1
"GSE37301_HEMATOPOIETIC_STEM_CELL_VS_MULTIPOTENT_PROGENITOR_UP",0.189525227226154,0.11,0.543473108477666,1
"GSE37301_LYMPHOID_PRIMED_MPP_VS_COMMON_LYMPHOID_PROGENITOR_UP",-0.270354485263352,0.09,0.543473108477666,1
"GSE37301_LYMPHOID_PRIMED_MPP_VS_CD4_TCELL_UP",-0.277483370973568,0.1,0.543473108477666,1
"GSE37301_LYMPHOID_PRIMED_MPP_VS_RAG2_KO_NK_CELL_DN",0.187559099082648,0.14,0.543473108477666,1
