"","Observed.score","Pvalue","Adjusted.Pvalue","FDR"
"GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_129_MOUSE_DN",0.176148850664135,0.16,0.534220430107527,1
"GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_BALBC_MOUSE_DN",-0.323104023170027,0.1,0.534220430107527,1
"GSE13522_WT_VS_IFNAR_KO_SKIN_UP",-0.26233133934411,0.12,0.534220430107527,1
"GSE14699_NAIVE_VS_DELETIONAL_TOLERANCE_CD8_TCELL_DN",-0.262586895517992,0.15,0.534220430107527,1
"GSE14699_DELETIONAL_TOLERANCE_VS_ACTIVATED_CD8_TCELL_UP",0.177648250350335,0.13,0.534220430107527,1
"GSE13946_CTRL_VS_DSS_COLITIS_GD_TCELL_FROM_COLON_UP",0.175577738745836,0.12,0.534220430107527,1
"GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_UP",0.199226026306397,0.11,0.534220430107527,1
"GSE14415_FOXP3_KO_NATURAL_TREG_VS_TCONV_UP",-0.270556417369946,0.1,0.534220430107527,1
"GSE14415_INDUCED_TREG_VS_TCONV_DN",0.211934058149515,0.13,0.534220430107527,1
"GSE14415_NATURAL_TREG_VS_TCONV_DN",0.170913443041804,0.17,0.534220430107527,1
"GSE14415_INDUCED_VS_NATURAL_TREG_DN",0.205304691211375,0.12,0.534220430107527,1
"GSE14415_ACT_VS_CTRL_NATURAL_TREG_UP",0.187031809358292,0.11,0.534220430107527,1
"GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP",0.178720159222627,0.1,0.534220430107527,1
"GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_DN",0.190647257309703,0.11,0.534220430107527,1
"GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN",-0.261508650740129,0.16,0.534220430107527,1
"GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_IKAROS_KO_DN",-0.26938941259124,0.14,0.534220430107527,1
"GSE15330_LYMPHOID_MULTIPOTENT_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP",-0.266261219581571,0.13,0.534220430107527,1
"GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN",-0.276246022243301,0.12,0.534220430107527,1
"GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_IKAROS_KO_DN",-0.273622723070468,0.09,0.534220430107527,1
"GSE15330_WT_VS_IKAROS_KO_LYMPHOID_MULTIPOTENT_PROGENITOR_UP",0.175115820628193,0.13,0.534220430107527,1
"GSE15330_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_VS_PRO_BCELL_DN",0.182924030111737,0.12,0.534220430107527,1
"GSE12198_LOW_IL2_STIM_NK_CELL_VS_HIGH_IL2_STIM_NK_CELL_UP",-0.263769953069355,0.17,0.534220430107527,1
"GSE12198_CTRL_VS_HIGH_IL2_STIM_NK_CELL_UP",0.1836427280851,0.17,0.534220430107527,1
"GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_ATOPIC_PATIENT_DN",-0.265917753896855,0.12,0.534220430107527,1
"GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_RESTING_CD4_TCELL_DN",0.178497899011857,0.14,0.534220430107527,1
"GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_NONATOPIC_PATIENT_UP",-0.26831376581533,0.15,0.534220430107527,1
"GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_UP",-0.273534058506689,0.16,0.534220430107527,1
"GSE15271_CXCR4_POS_VS_NEG_GC_BCELL_DN",0.204926842413728,0.11,0.534220430107527,1
"GSE9960_HEALTHY_VS_GRAM_NEG_SEPSIS_PBMC_UP",0.195750455859292,0.1,0.534220430107527,1
"GSE9960_HEALTHY_VS_GRAM_POS_SEPSIS_PBMC_UP",0.172858336274985,0.16,0.534220430107527,1
"GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN",0.194954773251831,0.12,0.534220430107527,1
"GSE9960_GRAM_NEG_VS_GRAM_POS_SEPSIS_PBMC_DN",0.184291621928956,0.1,0.534220430107527,1
"GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN",0.171017917074582,0.17,0.534220430107527,1
"GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_UP",-0.267731272561179,0.15,0.534220430107527,1
"GSE12392_WT_VS_IFNB_KO_CD8A_POS_SPLEEN_DC_DN",0.18611052124885,0.15,0.534220430107527,1
"GSE12392_WT_VS_IFNB_KO_CD8A_POS_SPLEEN_DC_UP",-0.274521954428604,0.1,0.534220430107527,1
"GSE15735_2H_VS_12H_HDAC_INHIBITOR_TREATED_CD4_TCELL_UP",-0.266402722461033,0.12,0.534220430107527,1
"GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_2H_DN",0.175090643269747,0.13,0.534220430107527,1
"GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_DN",0.170161044016362,0.17,0.534220430107527,1
"GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_DN",-0.259454725252503,0.14,0.534220430107527,1
"GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_CORD_BLOOD_DN",-0.263785025769656,0.15,0.534220430107527,1
"GSE17186_BLOOD_VS_CORD_BLOOD_NAIVE_BCELL_UP",-0.263351367284099,0.16,0.534220430107527,1
"GSE18203_CTRL_VS_INTRATUMORAL_CPG_INJ_MC38_TUMOR_UP",-0.270185018847837,0.13,0.534220430107527,1
"GSE16266_LPS_VS_HEATSHOCK_AND_LPS_STIM_MEF_DN",0.171349520798589,0.16,0.534220430107527,1
"GSE19198_CTRL_VS_IL21_TREATED_TCELL_1H_UP",0.216730181536665,0.09,0.534220430107527,1
"GSE19198_CTRL_VS_IL21_TREATED_TCELL_6H_DN",-0.257851690337984,0.16,0.534220430107527,1
"GSE18281_SUBCAPSULAR_VS_CENTRAL_CORTICAL_REGION_OF_THYMUS_UP",0.193144803453513,0.12,0.534220430107527,1
"GSE18281_MEDULLARY_THYMOCYTE_VS_WHOLE_MEDULLA_THYMUS_UP",0.184667381290428,0.13,0.534220430107527,1
"GSE19923_WT_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN",0.18817383165823,0.11,0.534220430107527,1
"GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_DN",0.181278129342129,0.16,0.534220430107527,1
"GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_UP",0.195024201628253,0.09,0.534220430107527,1
"GSE18893_CTRL_VS_TNF_TREATED_TREG_24H_UP",-0.271803829533948,0.14,0.534220430107527,1
"GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN",-0.263918270037377,0.15,0.534220430107527,1
"GSE18893_CTRL_VS_TNF_TREATED_TCONV_24H_UP",0.188965065948515,0.11,0.534220430107527,1
"GSE18893_TCONV_VS_TREG_24H_TNF_STIM_UP",-0.253291983255438,0.13,0.534220430107527,1
"GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_AND_A3R_INH_PRETREAT_IN_MAST_CELL_UP",0.189608750398032,0.11,0.534220430107527,1
"GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_TCELL_MEMBRANES_ACT_MAST_CELL_UP",-0.285152673562094,0.11,0.534220430107527,1
"GSE19888_ADENOSINE_A3R_INH_VS_TCELL_MEMBRANES_ACT_MAST_CELL_DN",0.161979043622111,0.17,0.534220430107527,1
"GSE25890_CTRL_VS_IL33_IL7_TREATED_NUOCYTES_DN",-0.256387826157203,0.16,0.534220430107527,1
"GSE20198_IL12_VS_IFNA_TREATED_ACT_CD4_TCELL_UP",-0.280487584721544,0.12,0.534220430107527,1
"GSE20198_IL12_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_DN",-0.261370442022289,0.12,0.534220430107527,1
"GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_6H_IFNA_STIM_DN",-0.290823563581999,0.09,0.534220430107527,1
"GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_12H_IFNA_STIM_DN",-0.265053665499707,0.16,0.534220430107527,1
"GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_UP",-0.266585891716606,0.15,0.534220430107527,1
"GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_UP",0.15822808618085,0.17,0.534220430107527,1
"GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_TREATED_UP",-0.282317547839176,0.12,0.534220430107527,1
"GSE21670_STAT3_KO_VS_WT_CD4_TCELL_DN",0.214564582233441,0.1,0.534220430107527,1
"GSE21670_UNTREATED_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_UP",-0.258261530536917,0.16,0.534220430107527,1
"GSE21670_UNTREATED_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_DN",0.202562838138011,0.14,0.534220430107527,1
"GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_DN",-0.265763302593986,0.14,0.534220430107527,1
"GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_DN",0.189414655630508,0.13,0.534220430107527,1
"GSE22229_UNTREATED_VS_IMMUNOSUPP_THERAPY_RENAL_TRANSPLANT_PATIENT_PBMC_UP",-0.275064784344456,0.11,0.534220430107527,1
"GSE22229_RENAL_TRANSPLANT_IMMUNOSUPP_THERAPY_VS_HEALTHY_PBMC_UP",0.191984207652621,0.11,0.534220430107527,1
"GSE21774_CD56_BRIGHT_VS_DIM_CD62L_POSITIVE_NK_CELL_UP",-0.261065714238893,0.13,0.534220430107527,1
"GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_DN",-0.262493916632938,0.17,0.534220430107527,1
"GSE21380_NON_TFH_VS_TFH_CD4_TCELL_DN",-0.268421223024658,0.16,0.534220430107527,1
"GSE21379_TFH_VS_NON_TFH_SAP_KO_CD4_TCELL_UP",0.190331650366985,0.1,0.534220430107527,1
"GSE21546_WT_VS_ELK1_KO_DP_THYMOCYTES_DN",0.185097471139993,0.16,0.534220430107527,1
"GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN",-0.270286062617079,0.17,0.534220430107527,1
"GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_DP_THYMOCYTES_UP",-0.270957591502587,0.09,0.534220430107527,1
"GSE21927_SPLEEN_MONOCYTE_VS_GMCSF_GCSF_BONE_MARROW_UP",0.183005679499476,0.15,0.534220430107527,1
"GSE21927_SPLEEN_VS_BONE_MARROW_MONOCYTE_BALBC_DN",-0.267859151453228,0.1,0.534220430107527,1
"GSE21927_UNTREATED_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN",-0.271362006732631,0.14,0.534220430107527,1
"GSE21927_GMCSF_IL6_VS_GMCSF_GCSF_TREATED_BONE_MARROW_UP",0.155749893382276,0.17,0.534220430107527,1
"GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_UP",0.192515474514809,0.11,0.534220430107527,1
"GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_C57BL6_DN",-0.269651808110205,0.14,0.534220430107527,1
"GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_DN",-0.272697462048477,0.12,0.534220430107527,1
"GSE21360_PRIMARY_VS_SECONDARY_MEMORY_CD8_TCELL_UP",-0.272894607917309,0.11,0.534220430107527,1
"GSE21360_PRIMARY_VS_SECONDARY_MEMORY_CD8_TCELL_DN",-0.270008486624491,0.13,0.534220430107527,1
"GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN",0.203609425788742,0.11,0.534220430107527,1
"GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_DN",0.18005699750473,0.13,0.534220430107527,1
"GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_UP",0.172979448369534,0.12,0.534220430107527,1
"GSE19401_PLN_VS_PEYERS_PATCH_FOLLICULAR_DC_UP",-0.279912535639577,0.1,0.534220430107527,1
"GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP",-0.253451399049845,0.14,0.534220430107527,1
"GSE20500_CTRL_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_UP",0.165175166438536,0.17,0.534220430107527,1
"GSE21033_1H_VS_12H_POLYIC_STIM_DC_DN",0.218589617613054,0.09,0.534220430107527,1
"GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_MINERALCORTICOID_REC_KO_DN",-0.271455090812721,0.14,0.534220430107527,1
"GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN",0.199743631711792,0.09,0.534220430107527,1
"GSE22589_HEALTHY_VS_SIV_INFECTED_DC_UP",0.183480907381678,0.16,0.534220430107527,1
"GSE22432_CONVENTIONAL_CDC_VS_PLASMACYTOID_PDC_DN",0.185978530568694,0.1,0.534220430107527,1
"GSE22432_MULTIPOTENT_PROGENITOR_VS_CDC_DN",0.144907052673368,0.17,0.534220430107527,1
"GSE22432_CDC_VS_COMMON_DC_PROGENITOR_DN",0.147652289533815,0.15,0.534220430107527,1
"GSE22432_UNTREATED_VS_TGFB1_TREATED_COMMON_DC_PROGENITOR_UP",-0.278327130779012,0.11,0.534220430107527,1
"GSE22432_CDC_VS_COMMON_DC_PROGENITOR_UP",0.194251856432702,0.12,0.534220430107527,1
"GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP",0.195649110140416,0.1,0.534220430107527,1
"GSE24210_RESTING_TREG_VS_TCONV_UP",0.195146876945946,0.14,0.534220430107527,1
"GSE23505_UNTREATED_VS_4DAY_IL6_IL1_IL23_TREATED_CD4_TCELL_DN",-0.261617371483348,0.14,0.534220430107527,1
"GSE23505_UNTREATED_VS_4DAY_IL6_IL1_TREATED_CD4_TCELL_UP",0.164812834107221,0.17,0.534220430107527,1
"GSE23505_IL6_IL1_VS_IL6_IL1_IL23_TREATED_CD4_TCELL_DN",0.178458601470833,0.17,0.534220430107527,1
"GSE24492_LYVE_NEG_VS_POS_MACROPHAGE_DN",0.18778999257334,0.13,0.534220430107527,1
"GSE23925_DARK_ZONE_VS_NAIVE_BCELL_DN",-0.256632081560974,0.16,0.534220430107527,1
"GSE16385_ROSIGLITAZONE_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_UP",0.185085377712926,0.14,0.534220430107527,1
"GSE16385_MONOCYTE_VS_12H_IL4_TREATED_MACROPHAGE_DN",-0.278834121522669,0.1,0.534220430107527,1
"GSE16386_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_6H_DN",0.181875786799577,0.13,0.534220430107527,1
"GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_UP",-0.261050108333173,0.16,0.534220430107527,1
"GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_DN",0.166395345548673,0.15,0.534220430107527,1
"GSE25123_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP",-0.261635415797974,0.13,0.534220430107527,1
"GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DAY10_UP",-0.282386636445401,0.16,0.534220430107527,1
"GSE25088_WT_VS_STAT6_KO_MACROPHAGE_UP",0.206719191596642,0.12,0.534220430107527,1
"GSE25123_CTRL_VS_IL4_STIM_PPARG_KO_MACROPHAGE_DN",0.198572454637818,0.1,0.534220430107527,1
"GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_UP",0.16546592162167,0.15,0.534220430107527,1
"GSE25123_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DAY10_UP",-0.285296023101462,0.09,0.534220430107527,1
"GSE16385_IFNG_TNF_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP",-0.284207360380002,0.17,0.534220430107527,1
"GSE16385_IFNG_TNF_VS_UNSTIM_MACROPHAGE_ROSIGLITAZONE_TREATED_UP",-0.278980165229799,0.13,0.534220430107527,1
"GSE16385_ROSIGLITAZONE_IL4_VS_IL4_ALONE_STIM_MACROPHAGE_12H_DN",-0.260312739136083,0.17,0.534220430107527,1
"GSE25088_WT_VS_STAT6_KO_MACROPHAGE_DN",0.193170019421018,0.12,0.534220430107527,1
"GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_DN",0.20032299712739,0.13,0.534220430107527,1
"GSE17301_CTRL_VS_48H_IFNA2_STIM_CD8_TCELL_DN",-0.257460093307022,0.15,0.534220430107527,1
"GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_DN",-0.270395291775123,0.1,0.534220430107527,1
"GSE17301_CTRL_VS_48H_ACD3_ACD28_STIM_CD8_TCELL_UP",-0.26813447139514,0.12,0.534220430107527,1
"GSE24726_WT_VS_E2-2_KO_PDC_DAY6_POST_DELETION_DN",0.163649983599216,0.17,0.534220430107527,1
"GSE24726_WT_VS_E2-2_KO_PDC_DN",0.193362066718464,0.09,0.534220430107527,1
"GSE23502_BM_VS_COLON_TUMOR_MYELOID_DERIVED_SUPPRESSOR_CELL_DN",0.162444714059666,0.15,0.534220430107527,1
"GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP",-0.268501891993686,0.11,0.534220430107527,1
"GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_UNSTIM_MACROPHAGE_DN",-0.268455783461831,0.14,0.534220430107527,1
"GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_AND_IL10_STIM_MACROPHAGE_UP",0.204405489235678,0.09,0.534220430107527,1
"GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_AND_IL10_STIM_MACROPHAGE_DN",-0.282251244507177,0.14,0.534220430107527,1
"GSE22611_UNSTIM_VS_6H_MDP_STIM_NOD2_TRANSDUCED_HEK293T_CELL_UP",0.189037276136132,0.17,0.534220430107527,1
"GSE22611_UNSTIM_VS_6H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP",-0.261524311910566,0.13,0.534220430107527,1
"GSE22611_NOD2_VS_CTRL_TRANSDUCED_HEK293T_CELL_DN",-0.282092785776313,0.11,0.534220430107527,1
"GSE22611_UNSTIM_VS_6H_MDP_STIM_NOD2_TRANSDUCED_HEK293T_CELL_DN",0.158589800002538,0.17,0.534220430107527,1
"GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN",0.190143510133954,0.1,0.534220430107527,1
"GSE25677_MPL_VS_MPL_AND_R848_STIM_BCELL_UP",0.203879945580701,0.1,0.534220430107527,1
"GSE26488_WT_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_DN",-0.272065952765841,0.14,0.534220430107527,1
"GSE26488_WT_VS_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_UP",0.170442575268302,0.13,0.534220430107527,1
"GSE27670_BLIMP1_VS_LMP1_TRANSDUCED_GC_BCELL_UP",-0.273771817431417,0.14,0.534220430107527,1
"GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_DN",-0.276877767774576,0.16,0.534220430107527,1
"GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_UP",0.193618481824885,0.13,0.534220430107527,1
"GSE22443_NAIVE_VS_ACT_AND_IL12_TREATED_CD8_TCELL_DN",0.203047325941141,0.11,0.534220430107527,1
"GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_TREATED_WITH_DIGOXIN_DN",-0.27115958358773,0.1,0.534220430107527,1
"GSE27896_HDAC6_KO_VS_WT_TREG_UP",0.188150076519238,0.14,0.534220430107527,1
"GSE21063_WT_VS_NFATC1_KO_3H_ANTI_IGM_STIM_BCELL_DN",-0.278568228521718,0.16,0.534220430107527,1
"GSE25502_WT_VS_KLF13_KO_THYMIC_MEMORY_LIKE_CD8_TCELL_DN",-0.276754159590033,0.12,0.534220430107527,1
"GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_IN_SLE2C1_MOUSE_UP",-0.260903483723199,0.17,0.534220430107527,1
"GSE26156_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_UP",-0.267465293374112,0.13,0.534220430107527,1
"GSE28726_ACT_CD4_TCELL_VS_ACT_NKTCELL_DN",-0.277874444941341,0.16,0.534220430107527,1
"GSE24574_NAIVE_VS_TCONV_CD4_TCELL_DN",0.169474168431281,0.16,0.534220430107527,1
"GSE24574_BCL6_LOW_TFH_VS_NAIVE_CD4_TCELL_UP",0.175093654401478,0.15,0.534220430107527,1
"GSE24574_BCL6_HIGH_TFH_VS_TFH_CD4_TCELL_UP",-0.264566585166039,0.13,0.534220430107527,1
"GSE28449_WT_VS_LRF_KO_GERMINAL_CENTER_BCELL_UP",0.194811715749822,0.13,0.534220430107527,1
"GSE28783_ANTI_MIR33_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_UP",0.202375902462465,0.1,0.534220430107527,1
"GSE28783_ANTI_MIR33_VS_CTRL_ATHEROSCLEROSIS_MACROPHAGE_DN",0.193489335259519,0.16,0.534220430107527,1
"GSE19512_NAUTRAL_VS_INDUCED_TREG_UP",-0.267579702232641,0.14,0.534220430107527,1
"GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_UP",0.18673200737951,0.11,0.534220430107527,1
"GSE23321_EFFECTOR_MEMORY_VS_NAIVE_CD8_TCELL_UP",0.18801872624092,0.13,0.534220430107527,1
"GSE27291_0H_VS_6H_STIM_GAMMADELTA_TCELL_UP",0.202174792849793,0.09,0.534220430107527,1
"GSE27291_0H_VS_6H_STIM_GAMMADELTA_TCELL_DN",0.215971191994092,0.1,0.534220430107527,1
"GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_DN",-0.265807231754155,0.17,0.534220430107527,1
"GSE31622_WT_VS_KLF3_KO_BCELL_UP",0.194716876647295,0.12,0.534220430107527,1
"GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP",-0.280681793537861,0.12,0.534220430107527,1
"GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_UP",0.189615674985123,0.1,0.534220430107527,1
"GSE23568_CTRL_VS_ID3_TRANSDUCED_CD8_TCELL_DN",0.194680631491942,0.11,0.534220430107527,1
"GSE32164_ALTERNATIVELY_ACT_M2_VS_CMYC_INHIBITED_MACROPHAGE_UP",0.208020266808905,0.09,0.534220430107527,1
"GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_DN",0.178441804404279,0.14,0.534220430107527,1
"GSE33424_CD161_INT_VS_NEG_CD8_TCELL_UP",-0.281089987810927,0.09,0.534220430107527,1
"GSE26030_UNSTIM_VS_RESTIM_TH1_DAY5_POST_POLARIZATION_UP",0.174788546106317,0.15,0.534220430107527,1
"GSE26030_UNSTIM_VS_RESTIM_TH1_DAY5_POST_POLARIZATION_DN",0.183080570960258,0.1,0.534220430107527,1
"GSE26030_UNSTIM_VS_RESTIM_TH17_DAY15_POST_POLARIZATION_DN",0.179621095207103,0.13,0.534220430107527,1
"GSE26030_TH1_VS_TH17_DAY15_POST_POLARIZATION_DN",0.205828094449342,0.1,0.534220430107527,1
"GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP",0.18662686149644,0.14,0.534220430107527,1
"GSE26343_UNSTIM_VS_LPS_STIM_NFAT5_KO_MACROPHAGE_DN",-0.252752581232187,0.17,0.534220430107527,1
"GSE35825_UNTREATED_VS_IFNA_STIM_MACROPHAGE_UP",0.181809857946009,0.16,0.534220430107527,1
"GSE35825_UNTREATED_VS_IFNG_STIM_MACROPHAGE_DN",0.170870510461488,0.15,0.534220430107527,1
"GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP",0.174427745078337,0.17,0.534220430107527,1
"GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP",-0.282714306139171,0.11,0.534220430107527,1
"GSE30971_WBP7_HET_VS_KO_MACROPHAGE_UP",0.186881152270054,0.11,0.534220430107527,1
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_UP",0.183171891533898,0.11,0.534220430107527,1
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_DN",-0.283825948401947,0.11,0.534220430107527,1
"GSE30971_WBP7_HET_VS_KO_MACROPHAGE_DN",-0.273095687765256,0.17,0.534220430107527,1
"GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_2H_UP",0.192180284429965,0.13,0.534220430107527,1
"GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_6H_UP",-0.277469353508583,0.16,0.534220430107527,1
"GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_6H_UP",-0.26640156360035,0.15,0.534220430107527,1
"GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_6H_DN",0.201234874002449,0.12,0.534220430107527,1
"GSE34515_CD16_NEG_VS_POS_MONOCYTE_DN",-0.261217691533825,0.16,0.534220430107527,1
"GSE36009_WT_VS_NLRP10_KO_DC_LPS_STIM_UP",0.158964910246714,0.17,0.534220430107527,1
"GSE36009_WT_VS_NLRP10_KO_DC_DN",-0.268732334025648,0.12,0.534220430107527,1
"GSE36009_UNSTIM_VS_LPS_STIM_DC_UP",0.18363378381509,0.16,0.534220430107527,1
"GSE36891_UNSTIM_VS_POLYIC_TLR3_STIM_PERITONEAL_MACROPHAGE_DN",-0.255362426269472,0.17,0.534220430107527,1
"GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_FUSION_GFP_UP",0.186076557746681,0.12,0.534220430107527,1
"GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TREG_UP",0.220474167442063,0.13,0.534220430107527,1
"GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TREG_UP",-0.287269715998106,0.15,0.534220430107527,1
"GSE37605_FOXP3_FUSION_GFP_VS_IRES_GFP_TREG_NOD_UP",-0.281228740451495,0.1,0.534220430107527,1
"GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TCONV_UP",0.188421461648561,0.15,0.534220430107527,1
"GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TCONV_UP",0.193511655988054,0.09,0.534220430107527,1
"GSE37301_HEMATOPOIETIC_STEM_CELL_VS_LYMPHOID_PRIMED_MPP_UP",0.205725532973168,0.14,0.534220430107527,1
"GSE37301_HEMATOPOIETIC_STEM_CELL_VS_LYMPHOID_PRIMED_MPP_DN",-0.28618418855705,0.14,0.534220430107527,1
