"","Observed.score","Pvalue","Adjusted.Pvalue","FDR"
"GSE17301_CTRL_VS_48H_IFNA2_STIM_CD8_TCELL_DN",-0.189821268978354,0.09,0.358060124787294,NA
"GSE22342_CD11C_HIGH_VS_LOW_DECIDUAL_MACROPHAGES_DN",-0.175526601040919,0.09,0.358060124787294,NA
"GSE26488_WT_VS_HDAC7_DELTAP_TG_OT2_THYMOCYTE_WITH_PEPTIDE_INJECTION_DN",-0.176455843409224,0.09,0.358060124787294,NA
"GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_3H_DN",0.280608007692889,0.09,0.358060124787294,NA
"GSE28130_ACTIVATED_VS_INDUCEED_TREG_UP",0.284617361841989,0.09,0.358060124787294,NA
"GSE28783_ANTI_MIR33_VS_CTRL_ATHEROSCLEROSIS_MACROPHAGE_DN",-0.154863350809938,0.09,0.358060124787294,NA
"GSE32164_RESTING_DIFFERENTIATED_VS_ALTERNATIVELY_ACT_M2_MACROPHAGE_DN",0.278368699282154,0.09,0.358060124787294,NA
"GSE26343_UNSTIM_VS_LPS_STIM_NFAT5_KO_MACROPHAGE_UP",0.291486884167338,0.09,0.358060124787294,NA
"GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_DN",0.286509770611518,0.09,0.358060124787294,NA
"GSE36891_POLYIC_TLR3_VS_PAM_TLR2_STIM_PERITONEAL_MACROPHAGE_UP",0.29865406918041,0.09,0.358060124787294,NA
"GSE37605_NOD_VS_C57BL6_IRES_GFP_TREG_DN",0.300855524219909,0.09,0.358060124787294,NA
"GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TCONV_UP",0.285789400351091,0.09,0.358060124787294,NA
"GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TCONV_DN",0.278264076031276,0.09,0.358060124787294,NA
"GSE37301_HEMATOPOIETIC_STEM_CELL_VS_COMMON_LYMPHOID_PROGENITOR_DN",0.288176080824652,0.09,0.358060124787294,NA
"GSE39152_CD103_NEG_VS_POS_MEMORY_CD8_TCELL_DN",0.265220369177487,0.09,0.358060124787294,NA
"GSE40274_SATB1_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",0.292352899501569,0.09,0.358060124787294,NA
"GSE40666_WT_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP",-0.178792938176495,0.09,0.358060124787294,NA
"GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_DN",0.287433944743766,0.09,0.358060124787294,NA
"GSE28737_WT_VS_BCL6_HET_MARGINAL_ZONE_BCELL_DN",0.278892456967728,0.09,0.358060124787294,NA
"GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_DN",-0.173382576191818,0.09,0.358060124787294,NA
"GSE41867_DAY6_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_DN",0.275352095764251,0.09,0.358060124787294,NA
"GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_UP",-0.171705922512772,0.09,0.358060124787294,NA
"GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_UP",0.277017266244801,0.09,0.358060124787294,NA
"GSE42021_TREG_PLN_VS_CD24LO_TREG_THYMUS_UP",0.296158822178639,0.09,0.358060124787294,NA
"GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_60H_DN",-0.155399191959202,0.09,0.358060124787294,NA
"GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN",0.284744777129564,0.09,0.358060124787294,NA
"GSE42724_MEMORY_BCELL_VS_PLASMABLAST_UP",-0.182967822526507,0.09,0.358060124787294,NA
"GSE42724_NAIVE_VS_MEMORY_BCELL_DN",0.282399309074515,0.09,0.358060124787294,NA
"GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_DN",0.282288357768181,0.09,0.358060124787294,NA
"GSE42088_2H_VS_24H_LEISHMANIA_INF_DC_UP",-0.186010208984675,0.09,0.358060124787294,NA
"GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_UP",0.275420809101089,0.09,0.358060124787294,NA
"GSE10239_NAIVE_VS_KLRG1INT_EFF_CD8_TCELL_UP",0.283840687385997,0.1,0.365693430656934,NA
"GSE10239_NAIVE_VS_KLRG1INT_EFF_CD8_TCELL_DN",-0.16769923428308,0.1,0.365693430656934,NA
"GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_UP",0.281184459677802,0.1,0.365693430656934,NA
"GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_UP",-0.178661865059812,0.1,0.365693430656934,NA
"GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_UP",-0.166541158719065,0.1,0.365693430656934,NA
"GSE14000_UNSTIM_VS_16H_LPS_DC_DN",0.278917191435887,0.1,0.365693430656934,NA
"GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_DN",0.276763111599406,0.1,0.365693430656934,NA
"GSE14769_UNSTIM_VS_20MIN_LPS_BMDM_DN",0.279915897418868,0.1,0.365693430656934,NA
"GSE15659_RESTING_VS_ACTIVATED_TREG_UP",-0.189360668103787,0.1,0.365693430656934,NA
"GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_UP",0.27959981033424,0.1,0.365693430656934,NA
"GSE15930_STIM_VS_STIM_AND_IL-12_24H_CD8_T_CELL_DN",0.284719329291845,0.1,0.365693430656934,NA
"GSE17721_POLYIC_VS_PAM3CSK4_4H_BMDM_UP",0.27696602622971,0.1,0.365693430656934,NA
"GSE17721_PAM3CSK4_VS_CPG_1H_BMDM_UP",0.277172919992894,0.1,0.365693430656934,NA
"GSE17721_LPS_VS_CPG_0.5H_BMDM_UP",0.291911636915118,0.1,0.365693430656934,NA
"GSE17721_POLYIC_VS_GARDIQUIMOD_6H_BMDM_UP",0.275363308853422,0.1,0.365693430656934,NA
"GSE17721_0.5H_VS_12H_POLYIC_BMDM_DN",-0.165913472507471,0.1,0.365693430656934,NA
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_12H_CD4_TCELL_UP",0.289264923938785,0.1,0.365693430656934,NA
"GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP",0.286779059327257,0.1,0.365693430656934,NA
"GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_DN",-0.199940328015715,0.1,0.365693430656934,NA
"GSE19825_CD24LOW_VS_IL2RA_HIGH_DAY3_EFF_CD8_TCELL_DN",0.27521126573373,0.1,0.365693430656934,NA
"GSE20366_EX_VIVO_VS_DEC205_CONVERSION_UP",-0.188672320438076,0.1,0.365693430656934,NA
"GSE20715_0H_VS_48H_OZONE_LUNG_DN",-0.170087447775488,0.1,0.365693430656934,NA
"GSE22886_NAIVE_BCELL_VS_MONOCYTE_UP",-0.170256328998633,0.1,0.365693430656934,NA
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_ADULT_UP",-0.170172786744144,0.1,0.365693430656934,NA
"GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_DN",-0.173206363997386,0.1,0.365693430656934,NA
"GSE27786_BCELL_VS_NKTCELL_UP",0.284021834036052,0.1,0.365693430656934,NA
"GSE27786_NKTCELL_VS_NEUTROPHIL_UP",0.283398247708026,0.1,0.365693430656934,NA
"GSE29617_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_2008_DN",-0.169300550565399,0.1,0.365693430656934,NA
"GSE30962_PRIMARY_VS_SECONDARY_ACUTE_LCMV_INF_CD8_TCELL_UP",-0.192566923714544,0.1,0.365693430656934,NA
"GSE3337_CTRL_VS_4H_IFNG_IN_CD8POS_DC_UP",0.279246677763463,0.1,0.365693430656934,NA
"GSE360_CTRL_VS_L_MAJOR_DC_UP",0.276980060587451,0.1,0.365693430656934,NA
"GSE3982_DC_VS_BCELL_DN",0.288054363485909,0.1,0.365693430656934,NA
"GSE3982_EFF_MEMORY_CD4_TCELL_VS_NKCELL_UP",0.282884358905036,0.1,0.365693430656934,NA
"GSE7852_LN_VS_FAT_TREG_DN",0.283548605847893,0.1,0.365693430656934,NA
"GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_DN",0.280241859020945,0.1,0.365693430656934,NA
"GSE9988_LOW_LPS_VS_VEHICLE_TREATED_MONOCYTE_DN",0.275006136385875,0.1,0.365693430656934,NA
"GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_6H_UP",0.283933590612867,0.1,0.365693430656934,NA
"GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP",-0.160584441626783,0.1,0.365693430656934,NA
"GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_48H_UP",-0.149899868695903,0.1,0.365693430656934,NA
"GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_DERIVED_MACROPHAGE_DN",-0.188255442505367,0.1,0.365693430656934,NA
"GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_3H_UP",-0.194091979521102,0.1,0.365693430656934,NA
"GSE2405_0H_VS_1.5H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN",0.297153679950894,0.1,0.365693430656934,NA
"GSE8921_3H_VS_24H_TLR1_2_STIM_MONOCYTE_DN",0.275609214984829,0.1,0.365693430656934,NA
"GSE4748_CTRL_VS_CYANOBACTERIUM_LPSLIKE_STIM_DC_1H_DN",0.27813928424406,0.1,0.365693430656934,NA
"GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_6H_DN",0.279193678125274,0.1,0.365693430656934,NA
"GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN",0.280978019556407,0.1,0.365693430656934,NA
"GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL10_KO_MACROPHAGE_45MIN_DN",0.285639370685581,0.1,0.365693430656934,NA
"GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP",-0.188528563385685,0.1,0.365693430656934,NA
"GSE3920_UNTREATED_VS_IFNG_TREATED_FIBROBLAST_DN",0.292745181295519,0.1,0.365693430656934,NA
"GSE3920_UNTREATED_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN",0.299021989202844,0.1,0.365693430656934,NA
"GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP",-0.179013571458848,0.1,0.365693430656934,NA
"GSE8685_IL15_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN",0.289744689513326,0.1,0.365693430656934,NA
"GSE11367_CTRL_VS_IL17_TREATED_SMOOTH_MUSCLE_CELL_UP",0.292832529228357,0.1,0.365693430656934,NA
"GSE13522_WT_VS_IFNG_KO_SKING_T_CRUZI_Y_STRAIN_INF_DN",-0.195692456795132,0.1,0.365693430656934,NA
"GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_UP",0.288759659640596,0.1,0.365693430656934,NA
"GSE15330_WT_VS_IKAROS_KO_GRANULOCYTE_MONOCYTE_PROGENITOR_DN",0.286879495689941,0.1,0.365693430656934,NA
"GSE15330_WT_VS_IKAROS_KO_HSC_DN",0.283645116146085,0.1,0.365693430656934,NA
"GSE12198_CTRL_VS_HIGH_IL2_STIM_NK_CELL_DN",0.283326239334757,0.1,0.365693430656934,NA
"GSE16697_CD4_TCELL_VS_TFH_CD4_TCELL_UP",0.277386173205092,0.1,0.365693430656934,NA
"GSE17186_MEMORY_VS_CD21LOW_TRANSITIONAL_BCELL_DN",0.27787077464296,0.1,0.365693430656934,NA
"GSE19888_NO_PRETREAT_VS_ADENOSINE_A3R_INHIBITOR_PRETREATED_MAST_CELL_TCELL_MEMBRANES_ACT_DN",0.286929753239619,0.1,0.365693430656934,NA
"GSE19401_RETINOIC_ACID_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP",0.280544080703136,0.1,0.365693430656934,NA
"GSE22935_WT_VS_MYD88_KO_MACROPHAGE_12H_MBOVIS_BCG_STIM_DN",0.279893673131822,0.1,0.365693430656934,NA
"GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_UP",-0.142036848157374,0.1,0.365693430656934,NA
"GSE23925_LIGHT_ZONE_VS_DARK_ZONE_BCELL_DN",-0.13685817510178,0.1,0.365693430656934,NA
"GSE16385_ROSIGLITAZONE_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_UP",0.285303570507093,0.1,0.365693430656934,NA
"GSE22282_HYPOXIA_VS_NORMOXIA_MYELOID_DC_UP",0.287570891882754,0.1,0.365693430656934,NA
"GSE24972_WT_VS_IRF8_KO_MARGINAL_ZONE_SPLEEN_BCELL_UP",0.267168275561791,0.1,0.365693430656934,NA
"GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_UP",-0.173371657235047,0.1,0.365693430656934,NA
"GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_AND_IL10_STIM_MACROPHAGE_DN",-0.190691524647306,0.1,0.365693430656934,NA
"GSE27896_HDAC6_KO_VS_WT_TREG_UP",0.29110207636602,0.1,0.365693430656934,NA
"GSE26727_WT_VS_KLF2_KO_LPS_STIM_MACROPHAGE_DN",0.280827785041759,0.1,0.365693430656934,NA
"GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_UP",0.285308767734615,0.1,0.365693430656934,NA
"GSE23321_EFFECTOR_MEMORY_VS_NAIVE_CD8_TCELL_UP",0.276604280024895,0.1,0.365693430656934,NA
"GSE32533_MIR17_KO_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_DN",-0.190158900498286,0.1,0.365693430656934,NA
"GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_DN",-0.178812299398584,0.1,0.365693430656934,NA
"GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_RAG2_KO_NK_CELL_UP",0.282554611646143,0.1,0.365693430656934,NA
"GSE37301_HEMATOPOIETIC_STEM_CELL_VS_PRO_BCELL_DN",0.29208057372298,0.1,0.365693430656934,NA
"GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_UP",0.296456278090266,0.1,0.365693430656934,NA
"GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_HET_MACROPHAGE_DN",0.28026927964435,0.1,0.365693430656934,NA
"GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_DN",-0.176045980029274,0.1,0.365693430656934,NA
"GSE34006_A2AR_KO_VS_A2AR_AGONIST_TREATED_TREG_UP",-0.178070805519044,0.1,0.365693430656934,NA
"GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",0.27922421967915,0.1,0.365693430656934,NA
"GSE40443_INDUCED_VS_TOTAL_TREG_DN",-0.162691950818983,0.1,0.365693430656934,NA
"GSE40685_NAIVE_CD4_TCELL_VS_FOXP3_KO_TREG_PRECURSOR_UP",0.275867414900051,0.1,0.365693430656934,NA
"GSE11961_MEMORY_BCELL_DAY40_VS_GERMINAL_CENTER_BCELL_DAY40_DN",-0.188263193612292,0.1,0.365693430656934,NA
"GSE41867_DAY8_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN",0.284262593937621,0.1,0.365693430656934,NA
"GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_UP",0.284951363071101,0.1,0.365693430656934,NA
"GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_DN",-0.194449557738708,0.1,0.365693430656934,NA
"GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_UP",0.278436720353952,0.1,0.365693430656934,NA
"GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_42H_UP",0.293614715993586,0.1,0.365693430656934,NA
"GSE46242_CTRL_VS_EGR2_DELETED_TH1_CD4_TCELL_UP",0.276717151775798,0.1,0.365693430656934,NA
"GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_UP",0.297900663165405,0.1,0.365693430656934,NA
"GSE42724_B1_BCELL_VS_PLASMABLAST_DN",0.282146362188896,0.1,0.365693430656934,NA
"GSE42088_UNINF_VS_LEISHMANIA_INF_DC_8H_DN",-0.191240248979901,0.1,0.365693430656934,NA
"GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_IFNAR_KO_DN",-0.172278486329168,0.1,0.365693430656934,NA
"GSE45365_NK_CELL_VS_CD11B_DC_UP",-0.161745028997644,0.1,0.365693430656934,NA
"KAECH_DAY8_EFF_VS_DAY15_EFF_CD8_TCELL_UP",0.280084659411701,0.11,0.375445255474453,NA
"GSE10856_CTRL_VS_TNFRSF6B_IN_MACROPHAGE_UP",-0.187071699018495,0.11,0.375445255474453,NA
"GSE11864_CSF1_VS_CSF1_IFNG_IN_MAC_DN",0.277256838768702,0.11,0.375445255474453,NA
"GSE11864_CSF1_VS_CSF1_PAM3CYS_IN_MAC_UP",-0.167830323467073,0.11,0.375445255474453,NA
"GSE11864_CSF1_VS_CSF1_PAM3CYS_IN_MAC_DN",0.268468569776582,0.11,0.375445255474453,NA
"GSE12366_NAIVE_VS_MEMORY_BCELL_DN",-0.171401369386885,0.11,0.375445255474453,NA
"GSE12845_IGD_POS_BLOOD_VS_NAIVE_TONSIL_BCELL_UP",-0.17371560793353,0.11,0.375445255474453,NA
"GSE13306_TREG_VS_TCONV_LAMINA_PROPRIA_UP",0.279819159183902,0.11,0.375445255474453,NA
"GSE13484_12H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP",0.261555852122876,0.11,0.375445255474453,NA
"GSE13484_12H_VS_3H_YF17D_VACCINE_STIM_PBMC_UP",-0.139742370688862,0.11,0.375445255474453,NA
"GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_DN",-0.186906568500313,0.11,0.375445255474453,NA
"GSE15324_NAIVE_VS_ACTIVATED_ELF4_KO_CD8_TCELL_DN",-0.154897262787946,0.11,0.375445255474453,NA
"GSE17721_CTRL_VS_LPS_0.5H_BMDM_DN",0.273910416889317,0.11,0.375445255474453,NA
"GSE17721_LPS_VS_POLYIC_0.5H_BMDM_DN",0.274941818972672,0.11,0.375445255474453,NA
"GSE17721_LPS_VS_POLYIC_12H_BMDM_UP",0.280262944224958,0.11,0.375445255474453,NA
"GSE17721_LPS_VS_CPG_8H_BMDM_UP",-0.16463959623046,0.11,0.375445255474453,NA
"GSE17721_ALL_VS_24H_PAM3CSK4_BMDM_UP",-0.172771428603155,0.11,0.375445255474453,NA
"GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP",0.277348074140955,0.11,0.375445255474453,NA
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_UP",-0.175819084253205,0.11,0.375445255474453,NA
"GSE19825_NAIVE_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_DN",0.281831445977493,0.11,0.375445255474453,NA
"GSE20715_WT_VS_TLR4_KO_6H_OZONE_LUNG_DN",0.282299341834613,0.11,0.375445255474453,NA
"GSE22886_NEUTROPHIL_VS_MONOCYTE_DN",0.277190067314305,0.11,0.375445255474453,NA
"GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_DN",-0.161321589582085,0.11,0.375445255474453,NA
"GSE22886_TH1_VS_TH2_12H_ACT_UP",0.284088178942579,0.11,0.375445255474453,NA
"GSE24142_ADULT_VS_FETAL_EARLY_THYMIC_PROGENITOR_DN",0.279269865024585,0.11,0.375445255474453,NA
"GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP",0.280329579950772,0.11,0.375445255474453,NA
"GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_DN",0.267843594231734,0.11,0.375445255474453,NA
"GSE25087_TREG_VS_TCONV_FETUS_UP",-0.152953884706296,0.11,0.375445255474453,NA
"GSE27786_CD8_TCELL_VS_NKCELL_UP",0.275000256528947,0.11,0.375445255474453,NA
"GSE27786_CD8_TCELL_VS_NKCELL_DN",0.270237286443899,0.11,0.375445255474453,NA
"GSE29618_PRE_VS_DAY7_FLU_VACCINE_BCELL_UP",-0.16088190622111,0.11,0.375445255474453,NA
"GSE30083_SP1_VS_SP3_THYMOCYTE_DN",-0.14656617725383,0.11,0.375445255474453,NA
"GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_MAC_UP",0.278380038251986,0.11,0.375445255474453,NA
"GSE360_L_MAJOR_VS_T_GONDII_MAC_DN",0.275373328558014,0.11,0.375445255474453,NA
"GSE3982_EOSINOPHIL_VS_NEUTROPHIL_DN",0.277383946717333,0.11,0.375445255474453,NA
"GSE3982_NEUTROPHIL_VS_EFF_MEMORY_CD4_TCELL_UP",-0.181201344669839,0.11,0.375445255474453,NA
"GSE6269_FLU_VS_E_COLI_INF_PBMC_UP",-0.179532098505049,0.11,0.375445255474453,NA
"GSE7852_TREG_VS_TCONV_UP",-0.172900968849134,0.11,0.375445255474453,NA
"GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_UP",0.285000571192541,0.11,0.375445255474453,NA
"GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_2H_DN",0.290737198435964,0.11,0.375445255474453,NA
"GSE2405_0H_VS_12H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN",-0.181985635209903,0.11,0.375445255474453,NA
"GSE1925_CTRL_VS_3H_IFNG_STIM_MACROPHAGE_UP",0.277283599712464,0.11,0.375445255474453,NA
"GSE3039_ALPHABETA_CD8_TCELL_VS_B1_BCELL_UP",-0.170389202482973,0.11,0.375445255474453,NA
"GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN",-0.15307864116906,0.11,0.375445255474453,NA
"GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_BCELL_DN",-0.178611354456563,0.11,0.375445255474453,NA
"GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD4_TCELL_UP",0.290356330885452,0.11,0.375445255474453,NA
"GSE6681_DELETED_FOXP3_VS_WT_TREG_UP",-0.171108263222054,0.11,0.375445255474453,NA
"GSE10147_IL3_VS_IL3_AND_CPG_STIM_PDC_DN",0.299617407153015,0.11,0.375445255474453,NA
"GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_DC_DN",0.28000760694947,0.11,0.375445255474453,NA
"GSE9946_IMMATURE_VS_LISTERIA_INF_MATURE_DC_UP",0.303390689687114,0.11,0.375445255474453,NA
"GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_UP",0.291758369134188,0.11,0.375445255474453,NA
"GSE13762_CTRL_VS_125_VITAMIND_DAY12_DC_DN",-0.190798687139001,0.11,0.375445255474453,NA
"GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_UP",0.271831999646916,0.11,0.375445255474453,NA
"GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_DN",0.286189469120243,0.11,0.375445255474453,NA
"GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN",-0.186856965216258,0.11,0.375445255474453,NA
"GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_UP",0.276652560061716,0.11,0.375445255474453,NA
"GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_UP",-0.157389041139439,0.11,0.375445255474453,NA
"GSE19198_CTRL_VS_IL21_TREATED_TCELL_1H_DN",0.278814623370386,0.11,0.375445255474453,NA
"GSE19198_CTRL_VS_IL21_TREATED_TCELL_6H_DN",0.287693209713797,0.11,0.375445255474453,NA
"GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN",-0.160014843751487,0.11,0.375445255474453,NA
"GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN",0.27820848018084,0.11,0.375445255474453,NA
"GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_DN",0.271822851039344,0.11,0.375445255474453,NA
"GSE21033_1H_VS_24H_POLYIC_STIM_DC_UP",-0.1695322240789,0.11,0.375445255474453,NA
"GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_DN",0.279643998463963,0.11,0.375445255474453,NA
"GSE25088_WT_VS_STAT6_KO_MACROPHAGE_IL4_STIM_DN",-0.174886664862909,0.11,0.375445255474453,NA
"GSE24292_WT_VS_PPARG_KO_MACROPHAGE_UP",0.285246783725166,0.11,0.375445255474453,NA
"GSE24726_WT_VS_E2-2_KO_PDC_DN",0.284532306218563,0.11,0.375445255474453,NA
"GSE26290_CTRL_VS_AKT_INHIBITOR_TREATED_ANTI_CD3_AND_IL2_STIM_CD8_TCELL_UP",-0.176261590238813,0.11,0.375445255474453,NA
"GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN",0.274473373968119,0.11,0.375445255474453,NA
"GSE34156_UNTREATED_VS_24H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP",-0.188046356625812,0.11,0.375445255474453,NA
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_UP",0.298829420431014,0.11,0.375445255474453,NA
"GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_6H_UP",-0.183979321236488,0.11,0.375445255474453,NA
"GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TREG_DN",0.283097171304798,0.11,0.375445255474453,NA
"GSE37301_HEMATOPOIETIC_STEM_CELL_VS_RAG2_KO_NK_CELL_DN",0.276586371353015,0.11,0.375445255474453,NA
"GSE37301_MULTIPOTENT_PROGENITOR_VS_PRO_BCELL_DN",-0.143070408840059,0.11,0.375445255474453,NA
"GSE36095_WT_VS_HDAC9_KO_TREG_DN",0.296867379069189,0.11,0.375445255474453,NA
"GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TREG_CD4_TCELL_DN",0.294296889831221,0.11,0.375445255474453,NA
"GSE37534_UNTREATED_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN",-0.180723161423724,0.11,0.375445255474453,NA
"GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP",0.286676524675415,0.11,0.375445255474453,NA
"GSE34006_A2AR_KO_VS_A2AR_AGONIST_TREATED_TREG_DN",0.273639553641774,0.11,0.375445255474453,NA
"GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_HIGH_MONOCYTE_UP",0.267212800139679,0.11,0.375445255474453,NA
"GSE39152_SPLEEN_CD103_NEG_VS_BRAIN_CD103_POS_MEMORY_CD8_TCELL_UP",0.285064783804573,0.11,0.375445255474453,NA
"GSE40274_CTRL_VS_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",0.287002555449063,0.11,0.375445255474453,NA
"GSE40666_UNTREATED_VS_IFNA_STIM_STAT4_KO_EFFECTOR_CD8_TCELL_90MIN_DN",-0.166423526339667,0.11,0.375445255474453,NA
